userid,expected-time-to-completion,memory,priority,arrival-time
23,1,29,1,7741
23,1,27,1,7742
23,2,12,1,7743
23,4,12,1,7744
14,3,20,1,7744
9,3,27,1,7745
9,1,126,1,7751
22,1,63,1,7753
45,8,24,1,7755
45,9,56,1,7755
45,1,72,1,7763
45,4,46,1,7767
45,4,22,1,7773
44,2,61,1,7773
44,5,34,1,7773
44,5,14,1,7775
15,4,30,1,7776
15,4,21,1,7776
15,4,4,1,7777
15,6,38,1,7779
15,2,30,1,7779
15,3,28,1,7779
15,2,15,1,7782
15,1,20,1,7784
15,4,36,1,7787
15,9,17,1,7788
30,5,15,1,7790
30,2,37,1,7790
23,2,12,1,7795
23,4,80,1,7796
23,2,46,1,7796
23,3,23,1,7796
23,2,2,1,7796
23,14,8,1,7800
18,5,38,1,7800
18,4,56,1,7801
18,2,17,1,7804
18,8,29,1,7806
15,5,17,1,7814
15,3,28,1,7814
15,4,61,1,7815
32,2,121,1,7817
9,2,11,1,7820
9,2,20,1,7820
9,2,1,1,7820
9,2,19,1,7823
9,2,31,1,7828
9,4,71,1,7828
9,3,100,1,7828
9,2,30,1,7829
9,8,65,1,7832
9,6,7,1,7836
9,6,20,1,7837
9,16,14,1,7841
9,7,16,1,7844
18,2,43,1,7845
18,12,28,1,7848
3,1,56,1,7849
3,5,15,1,7850
3,2,3,1,7850
30,1,9,1,7850
33,1,9,1,7851
33,4,91,1,7853
6,2,12,1,7866
5,4,104,1,7867
5,1,1,1,7869
5,5,7,1,7873
5,11,33,1,7874
5,2,43,1,7877
5,4,116,1,7878
5,2,24,1,7878
38,5,53,1,7879
35,5,126,1,7879
35,1,4,1,7881
35,3,58,1,7882
35,2,24,1,7883
35,12,31,1,7884
35,6,8,1,7885
35,5,36,1,7889
35,7,8,1,7896
35,1,52,1,7897
35,4,13,1,7899
35,1,2,1,7901
35,3,148,1,7902
35,3,6,1,7903
35,5,22,1,7912
12,2,11,1,7916
12,2,12,1,7916
12,3,47,1,7918
12,3,19,1,7921
12,3,51,1,7922
12,5,56,1,7925
12,2,15,1,7926
37,3,55,1,7928
37,2,19,1,7929
37,10,10,1,7934
44,3,35,1,7935
44,3,35,1,7936
44,2,57,1,7937
44,1,30,1,7939
44,6,95,1,7942
44,2,28,1,7943
44,5,8,1,7944
44,3,43,1,7947
44,2,1,1,7949
44,9,3,1,7949
5,3,77,1,7957
5,13,5,1,7961
5,4,31,1,7963
5,7,11,1,7963
12,3,62,1,7964
12,6,38,1,7969
12,12,5,1,7969
41,2,29,1,7970
41,2,13,1,7971
41,5,4,1,7971
41,28,30,1,7971
40,3,52,1,7973
40,5,21,1,7974
40,2,7,1,7975
40,7,5,1,7981
40,3,26,1,7984
5,2,11,1,7984
40,2,19,1,7987
40,5,48,1,7988
5,6,80,1,7998
44,2,35,1,7998
44,1,5,1,8003
44,1,11,1,8004
44,1,3,1,8005
44,4,5,1,8006
44,3,13,1,8007
44,10,4,1,8012
44,6,5,1,8013
44,6,56,1,8014
44,1,41,1,8018
44,2,2,1,8019
1,7,28,1,8020
1,3,41,1,8022
1,2,77,1,8022
1,5,41,1,8023
20,5,31,1,8025
20,4,10,1,8026
20,2,71,1,8029
20,2,9,1,8035
20,3,43,1,8035
20,1,103,1,8036
20,8,75,1,8037
35,3,44,1,8041
35,3,13,1,8042
35,3,26,1,8050
35,6,11,1,8051
24,11,29,1,8053
33,1,34,1,8057
33,3,21,1,8058
33,2,5,1,8061
32,3,31,1,8061
32,2,58,1,8061
32,5,3,1,8062
32,6,14,1,8063
32,3,5,1,8064
43,2,1,1,8066
43,9,56,1,8068
43,6,16,1,8069
43,6,8,1,8070
44,2,58,1,8070
29,4,5,1,8073
29,2,28,1,8074
44,4,22,1,8074
44,1,10,1,8077
44,2,7,1,8087
44,4,3,1,8088
44,6,32,1,8091
44,3,14,1,8092
44,10,12,1,8093
44,1,2,1,8093
44,2,10,1,8094
44,4,32,1,8096
44,1,71,1,8099
44,2,4,1,8100
44,11,130,1,8100
44,7,9,1,8100
44,7,6,1,8102
44,14,8,1,8103
44,3,38,1,8103
44,9,3,1,8104
44,3,43,1,8105
44,4,15,1,8105
44,2,87,1,8105
44,1,8,1,8105
25,4,9,1,8106
25,3,34,1,8107
25,2,5,1,8107
25,3,11,1,8107
25,3,3,1,8110
25,3,79,1,8110
24,8,47,1,8115
24,2,5,1,8116
24,4,52,1,8117
24,3,3,1,8120
24,3,2,1,8128
24,4,42,1,8133
24,5,39,1,8134
24,3,5,1,8136
33,3,61,1,8138
0,2,6,1,8141
0,1,45,1,8143
0,7,17,1,8147
39,5,11,1,8147
39,2,9,1,8148
46,4,8,1,8150
46,4,30,1,8150
46,4,34,1,8153
46,2,2,1,8154
46,1,2,1,8156
46,1,5,1,8165
46,3,30,1,8171
13,2,34,1,8172
32,3,74,1,8172
32,2,7,1,8176
32,2,15,1,8176
32,2,10,1,8176
32,1,12,1,8177
32,5,62,1,8178
32,2,55,1,8181
11,7,16,1,8182
11,4,39,1,8182
11,9,7,1,8183
11,1,143,1,8185
11,3,27,1,8187
11,10,11,1,8189
11,2,8,1,8191
11,1,25,1,8191
11,2,20,1,8193
11,2,11,1,8193
11,2,4,1,8194
11,3,40,1,8196
11,1,20,1,8196
6,6,61,1,8198
6,5,34,1,8198
6,4,16,1,8203
6,2,19,1,8207
6,2,94,1,8211
6,4,5,1,8216
3,4,21,1,8216
3,1,26,1,8218
12,3,65,1,8218
12,3,15,1,8220
12,2,13,1,8229
12,17,28,1,8231
12,1,16,1,8232
12,6,46,1,8233
1,2,74,1,8235
38,5,36,1,8236
38,1,18,1,8239
38,5,20,1,8240
38,1,3,1,8241
38,4,9,1,8252
38,4,50,1,8253
7,5,28,1,8254
7,13,35,1,8254
40,2,1,1,8255
40,1,18,1,8258
40,7,8,1,8260
40,2,16,1,8261
40,8,18,1,8262
40,2,4,1,8262
40,5,42,1,8263
27,5,74,1,8267
27,4,38,1,8273
48,7,13,1,8273
48,2,22,1,8274
48,7,117,1,8274
21,2,21,1,8275
21,3,20,1,8276
21,1,3,1,8277
21,6,25,1,8278
21,10,14,1,8281
21,7,13,1,8282
21,1,50,1,8284
21,5,15,1,8284
0,6,2,1,8288
0,3,12,1,8290
41,3,7,1,8292
41,3,37,1,8295
41,6,29,1,8297
41,7,37,1,8297
41,2,53,1,8300
41,1,106,1,8303
41,3,58,1,8304
41,4,29,1,8304
41,1,2,1,8305
38,2,8,1,8306
38,6,2,1,8307
38,2,22,1,8309
38,1,12,1,8311
38,5,3,1,8315
38,2,29,1,8317
7,4,28,1,8319
7,3,2,1,8319
7,3,21,1,8325
7,4,60,1,8326
7,5,84,1,8330
7,3,2,1,8331
20,2,18,1,8331
20,16,6,1,8331
20,1,55,1,8333
20,5,26,1,8335
20,3,58,1,8338
20,9,22,1,8338
20,2,3,1,8338
20,4,220,1,8342
20,2,12,1,8343
20,4,6,1,8345
20,2,38,1,8346
20,1,3,1,8347
20,3,12,1,8347
20,1,17,1,8349
20,3,41,1,8353
43,4,21,1,8354
46,3,14,1,8357
46,2,8,1,8360
46,1,18,1,8360
46,3,20,1,8361
46,4,8,1,8363
46,7,30,1,8365
46,2,11,1,8376
46,7,6,1,8376
46,5,18,1,8376
46,3,106,1,8377
41,1,66,1,8377
41,10,5,1,8377
41,12,15,1,8379
41,13,1,1,8380
41,3,41,1,8380
44,2,3,1,8381
44,2,52,1,8392
29,1,31,1,8396
10,2,4,1,8397
10,7,29,1,8399
10,1,52,1,8399
10,7,28,1,8400
10,1,15,1,8406
10,3,34,1,8406
10,5,3,1,8407
10,2,5,1,8412
10,2,19,1,8412
10,6,14,1,8412
10,4,2,1,8413
10,10,11,1,8415
27,4,4,1,8417
27,2,12,1,8421
27,1,10,1,8421
27,10,22,1,8426
27,4,4,1,8427
27,3,31,1,8427
27,2,4,1,8428
27,1,52,1,8429
27,1,13,1,8430
27,2,34,1,8432
27,5,6,1,8433
27,3,34,1,8435
27,4,13,1,8436
4,2,2,1,8437
4,2,33,1,8438
4,2,22,1,8442
4,2,7,1,8442
4,2,20,1,8445
4,6,8,1,8448
4,4,23,1,8448
4,1,12,1,8449
41,3,2,1,8450
41,2,23,1,8451
41,6,43,1,8456
46,2,37,1,8461
46,1,70,1,8463
46,4,14,1,8471
46,4,26,1,8474
46,1,39,1,8478
46,7,47,1,8479
46,3,34,1,8487
46,4,2,1,8489
47,1,54,1,8495
12,4,107,1,8500
12,6,4,1,8506
39,4,33,1,8509
39,1,3,1,8510
39,1,5,1,8510
39,9,37,1,8511
39,9,62,1,8511
39,6,11,1,8515
39,3,72,1,8520
39,3,19,1,8520
26,8,10,1,8526
26,4,11,1,8528
43,2,34,1,8537
43,2,18,1,8541
43,10,76,1,8543
43,3,32,1,8549
43,3,161,1,8551
43,2,24,1,8554
43,4,6,1,8555
43,4,3,1,8564
28,4,70,1,8568
28,3,3,1,8569
28,7,37,1,8570
7,3,10,1,8572
7,8,12,1,8573
7,3,130,1,8579
7,4,25,1,8581
7,2,26,1,8583
7,2,32,1,8587
7,11,98,1,8588
7,1,20,1,8591
7,5,11,1,8592
7,1,10,1,8592
22,6,1,1,8593
22,9,3,1,8594
22,10,14,1,8596
22,6,60,1,8596
27,6,9,1,8596
27,12,6,1,8596
27,5,17,1,8597
27,4,7,1,8598
27,2,45,1,8599
27,10,4,1,8600
27,3,6,1,8603
27,5,94,1,8603
36,4,101,1,8603
49,2,50,1,8605
38,2,14,1,8606
38,1,12,1,8607
38,2,7,1,8607
38,4,20,1,8607
38,2,14,1,8608
38,1,17,1,8608
27,4,18,1,8608
27,4,34,1,8612
8,3,62,1,8613
8,2,32,1,8615
49,4,55,1,8616
49,1,88,1,8617
49,2,25,1,8620
49,4,36,1,8624
49,1,13,1,8627
49,4,65,1,8629
49,1,20,1,8630
10,5,12,1,8631
10,5,181,1,8635
10,8,6,1,8635
10,10,35,1,8635
10,5,27,1,8635
10,5,18,1,8640
10,2,18,1,8641
10,3,35,1,8641
10,11,7,1,8641
19,8,13,1,8644
19,1,19,1,8647
19,3,18,1,8650
20,2,63,1,8650
20,2,81,1,8650
20,3,26,1,8652
19,2,43,1,8655
19,2,19,1,8659
19,6,20,1,8659
19,2,46,1,8660
19,3,21,1,8662
8,3,59,1,8662
8,3,7,1,8662
8,2,63,1,8665
8,4,19,1,8666
8,3,5,1,8668
37,2,41,1,8669
37,3,15,1,8669
37,2,48,1,8670
37,1,6,1,8671
37,3,6,1,8671
37,3,57,1,8675
16,5,37,1,8676
16,4,6,1,8677
39,5,20,1,8679
39,4,9,1,8679
39,4,52,1,8680
39,6,9,1,8682
12,11,21,1,8683
12,4,39,1,8684
12,3,2,1,8685
12,1,91,1,8686
12,3,41,1,8689
12,3,44,1,8690
47,3,14,1,8690
47,16,51,1,8690
47,4,15,1,8691
47,1,22,1,8698
47,2,21,1,8700
6,3,7,1,8700
6,3,3,1,8700
6,2,13,1,8701
6,7,4,1,8702
6,3,162,1,8703
6,4,24,1,8704
6,1,105,1,8705
6,5,7,1,8707
6,3,15,1,8710
6,7,100,1,8714
6,2,1,1,8715
6,2,2,1,8716
6,7,62,1,8719
6,1,23,1,8719
6,6,7,1,8721
6,13,48,1,8725
6,5,60,1,8725
6,1,9,1,8725
6,5,39,1,8726
6,5,18,1,8730
6,5,11,1,8732
6,3,3,1,8735
6,1,76,1,8736
6,4,35,1,8738
6,1,140,1,8745
6,3,11,1,8746
6,7,78,1,8749
6,2,75,1,8749
6,4,16,1,8749
6,12,2,1,8749
6,1,95,1,8753
6,3,17,1,8754
6,2,17,1,8758
6,1,48,1,8762
6,1,20,1,8764
6,3,14,1,8767
6,1,34,1,8768
6,2,19,1,8775
6,2,6,1,8775
6,2,19,1,8779
33,4,29,1,8780
33,3,93,1,8782
40,6,26,1,8786
40,1,3,1,8786
40,2,68,1,8791
40,6,36,1,8793
40,3,63,1,8796
40,3,51,1,8797
40,7,2,1,8803
40,2,3,1,8803
40,5,29,1,8804
40,6,5,1,8804
40,4,18,1,8807
40,15,17,1,8810
40,1,36,1,8810
40,8,86,1,8810
40,3,9,1,8813
40,4,50,1,8814
40,2,56,1,8816
40,5,7,1,8818
40,4,26,1,8818
40,3,8,1,8818
40,2,31,1,8819
40,5,10,1,8819
40,1,10,1,8821
40,3,57,1,8821
40,7,25,1,8821
40,8,17,1,8825
25,11,142,1,8826
25,4,1,1,8826
25,2,5,1,8831
25,1,49,1,8835
20,2,8,1,8836
20,2,10,1,8838
21,12,17,1,8840
21,2,18,1,8842
21,3,10,1,8844
21,9,16,1,8846
21,6,19,1,8847
21,5,42,1,8848
21,6,8,1,8849
32,5,9,1,8849
32,1,40,1,8849
32,4,6,1,8851
3,2,63,1,8852
46,2,33,1,8853
46,9,21,1,8853
46,6,44,1,8855
46,5,50,1,8856
46,2,21,1,8859
46,1,20,1,8862
17,4,10,1,8864
17,2,8,1,8866
17,2,22,1,8867
17,4,8,1,8867
17,4,1,1,8868
17,3,44,1,8871
17,4,22,1,8871
17,2,13,1,8872
17,8,5,1,8875
17,2,2,1,8877
16,2,19,1,8878
43,4,7,1,8878
43,6,2,1,8880
43,9,48,1,8886
43,3,93,1,8886
43,4,66,1,8887
16,6,5,1,8893
16,3,83,1,8895
16,1,10,1,8907
16,1,36,1,8908
16,3,24,1,8909
16,3,22,1,8914
16,1,27,1,8916
16,7,3,1,8917
16,3,36,1,8919
11,5,6,1,8921
32,6,40,1,8922
32,9,1,1,8923
32,1,76,1,8929
32,1,51,1,8929
32,5,18,1,8929
32,1,19,1,8929
33,6,13,1,8929
33,3,46,1,8930
44,3,83,1,8937
44,5,8,1,8938
44,3,21,1,8938
44,3,5,1,8938
44,12,11,1,8938
44,6,26,1,8940
44,2,3,1,8940
19,2,24,1,8940
19,1,36,1,8943
42,2,7,1,8945
42,4,2,1,8946
42,5,39,1,8947
42,7,10,1,8948
42,14,7,1,8948
42,2,86,1,8952
42,3,14,1,8958
42,9,35,1,8962
42,2,91,1,8962
42,1,15,1,8968
42,2,68,1,8971
42,3,11,1,8972
42,3,87,1,8974
42,1,68,1,8977
42,10,47,1,8979
42,7,47,1,8980
42,2,86,1,8981
42,3,46,1,8981
42,13,35,1,8982
42,1,10,1,8983
42,1,1,1,8985
42,6,28,1,8986
42,2,4,1,8987
17,8,45,1,8987
17,14,31,1,8988
17,2,9,1,8989
17,9,3,1,8989
17,2,1,1,8990
17,2,25,1,8998
17,3,7,1,9001
17,2,215,1,9001
36,3,4,1,9003
36,5,34,1,9004
36,2,15,1,9004
43,3,57,1,9005
43,3,23,1,9006
10,8,38,1,9007
10,1,80,1,9008
10,3,49,1,9013
15,3,3,1,9020
15,2,20,1,9025
15,1,23,1,9025
15,7,38,1,9029
15,2,35,1,9031
42,1,35,1,9032
42,2,55,1,9036
42,6,7,1,9038
42,5,34,1,9038
42,2,21,1,9044
42,2,80,1,9044
42,1,31,1,9045
42,2,22,1,9056
42,2,63,1,9059
42,2,38,1,9061
42,4,16,1,9064
43,9,5,1,9067
18,3,43,1,9071
18,2,36,1,9071
18,2,53,1,9075
41,2,3,1,9077
41,2,10,1,9077
41,3,19,1,9081
41,1,42,1,9081
44,3,44,1,9082
44,2,30,1,9093
44,3,14,1,9097
44,3,4,1,9098
44,7,109,1,9112
44,2,6,1,9113
5,7,4,1,9113
5,1,13,1,9114
5,2,99,1,9117
0,2,76,1,9121
0,3,272,1,9123
0,6,2,1,9123
0,1,21,1,9124
0,1,51,1,9125
0,2,6,1,9126
0,3,129,1,9128
0,4,10,1,9129
0,9,17,1,9130
0,3,7,1,9133
27,3,18,1,9133
27,1,34,1,9133
27,3,52,1,9135
27,2,80,1,9138
10,1,75,1,9144
10,5,13,1,9148
10,6,41,1,9149
11,1,37,1,9150
11,1,3,1,9152
20,7,100,1,9154
33,1,53,1,9154
33,5,3,1,9154
33,4,9,1,9154
4,1,6,1,9157
4,11,69,1,9158
4,3,30,1,9160
4,7,97,1,9160
43,4,61,1,9161
43,2,25,1,9161
43,3,11,1,9161
43,2,69,1,9162
43,1,64,1,9162
43,2,8,1,9163
43,1,69,1,9163
43,1,13,1,9165
43,7,147,1,9165
43,2,52,1,9165
43,2,40,1,9165
10,2,162,1,9167
10,5,5,1,9170
41,3,20,1,9171
41,10,18,1,9172
41,4,2,1,9175
41,2,2,1,9177
41,2,23,1,9179
0,3,130,1,9183
0,13,4,1,9187
0,5,7,1,9188
0,3,24,1,9191
0,5,1,1,9199
27,2,29,1,9200
27,2,30,1,9203
27,3,74,1,9211
27,17,109,1,9215
27,2,42,1,9216
30,2,9,1,9219
30,1,9,1,9219
30,12,113,1,9220
30,2,23,1,9222
3,2,22,1,9224
3,3,16,1,9225
3,3,22,1,9227
3,2,8,1,9228
3,1,19,1,9234
3,8,17,1,9236
3,3,105,1,9237
3,1,37,1,9238
3,3,45,1,9239
3,1,5,1,9239
3,5,5,1,9239
3,2,39,1,9244
3,2,30,1,9246
3,2,43,1,9248
3,2,52,1,9250
3,5,20,1,9251
3,4,9,1,9252
3,2,87,1,9253
3,5,14,1,9256
44,10,17,1,9257
44,9,50,1,9258
44,5,63,1,9258
13,1,7,1,9260
36,3,16,1,9260
36,2,9,1,9265
36,9,15,1,9266
36,1,100,1,9266
36,8,108,1,9268
36,9,38,1,9269
36,2,19,1,9270
36,1,16,1,9273
36,7,37,1,9278
37,7,35,1,9279
37,4,29,1,9283
37,3,76,1,9283
8,5,66,1,9288
8,3,18,1,9289
8,4,15,1,9291
8,5,62,1,9292
8,2,101,1,9294
8,5,19,1,9296
8,1,13,1,9296
8,3,66,1,9300
8,4,14,1,9304
8,2,4,1,9304
8,2,3,1,9309
8,6,9,1,9309
8,11,19,1,9312
8,3,27,1,9313
37,2,36,1,9314
37,1,151,1,9315
37,2,49,1,9316
37,1,18,1,9317
37,3,12,1,9317
37,2,24,1,9325
37,3,20,1,9326
37,2,4,1,9329
18,6,71,1,9329
18,4,10,1,9329
18,8,8,1,9331
18,5,138,1,9333
47,3,52,1,9336
47,5,34,1,9336
47,11,26,1,9337
22,4,11,1,9343
22,1,31,1,9343
31,4,20,1,9343
31,9,21,1,9344
22,9,11,1,9345
22,11,61,1,9347
22,2,43,1,9347
17,4,22,1,9347
17,6,20,1,9347
17,1,13,1,9348
17,2,17,1,9349
17,5,41,1,9351
18,3,29,1,9351
18,12,3,1,9351
18,1,3,1,9357
18,5,15,1,9358
18,3,26,1,9362
18,5,120,1,9363
18,6,46,1,9364
27,2,40,1,9365
27,7,41,1,9366
27,6,50,1,9368
27,2,6,1,9368
27,4,21,1,9370
27,3,8,1,9371
27,4,39,1,9373
27,3,41,1,9380
27,5,40,1,9382
27,1,17,1,9384
27,1,22,1,9390
27,5,5,1,9392
27,7,14,1,9392
27,2,9,1,9395
27,1,10,1,9396
27,3,45,1,9397
27,4,5,1,9397
27,5,11,1,9402
27,9,7,1,9403
27,2,47,1,9404
27,1,9,1,9406
27,4,10,1,9409
27,5,44,1,9410
38,4,26,1,9410
38,2,24,1,9410
38,1,47,1,9410
38,5,23,1,9410
39,3,16,1,9411
39,3,137,1,9412
16,5,53,1,9417
16,1,57,1,9419
16,6,5,1,9424
16,2,9,1,9425
16,5,14,1,9428
16,4,4,1,9428
16,2,1,1,9434
16,4,18,1,9435
45,1,15,1,9435
45,6,28,1,9439
45,17,16,1,9439
45,7,24,1,9445
45,4,5,1,9447
45,4,5,1,9449
45,3,59,1,9449
45,10,17,1,9451
45,6,6,1,9451
45,9,2,1,9452
45,5,26,1,9452
45,3,32,1,9454
45,3,104,1,9454
45,4,85,1,9455
45,3,4,1,9455
45,4,45,1,9457
45,1,14,1,9458
45,2,2,1,9460
45,9,38,1,9466
30,19,18,1,9467
39,7,12,1,9470
39,6,17,1,9473
39,5,46,1,9474
6,3,39,1,9479
6,20,26,1,9479
6,1,12,1,9483
6,1,9,1,9490
6,2,43,1,9490
6,4,12,1,9492
11,3,111,1,9495
11,2,36,1,9495
11,4,2,1,9495
48,2,13,1,9496
48,4,33,1,9501
48,3,30,1,9501
48,3,8,1,9503
33,7,47,1,9504
33,10,16,1,9506
0,2,16,1,9510
0,3,4,1,9510
0,2,52,1,9516
0,2,16,1,9518
21,4,18,1,9518
21,10,30,1,9520
21,3,32,1,9522
21,1,5,1,9522
10,5,3,1,9523
10,7,38,1,9523
10,3,33,1,9525
10,6,5,1,9526
10,7,101,1,9526
31,2,110,1,9527
32,2,10,1,9528
32,2,16,1,9528
32,3,83,1,9531
32,2,29,1,9533
32,3,72,1,9544
32,1,31,1,9544
32,3,17,1,9544
32,7,17,1,9545
32,3,6,1,9549
32,2,37,1,9549
32,7,27,1,9551
32,9,94,1,9559
37,3,5,1,9560
37,5,1,1,9562
37,1,75,1,9566
37,3,6,1,9569
16,8,16,1,9570
16,7,31,1,9571
25,4,2,1,9573
25,4,5,1,9574
48,9,9,1,9574
48,3,47,1,9575
48,3,10,1,9578
37,2,82,1,9579
37,3,8,1,9580
30,6,8,1,9582
30,2,59,1,9582
30,7,7,1,9586
30,2,5,1,9592
41,1,58,1,9592
41,3,5,1,9593
41,2,47,1,9595
41,15,11,1,9599
41,2,5,1,9600
46,9,74,1,9601
46,3,64,1,9604
46,2,2,1,9604
46,3,37,1,9608
33,4,42,1,9608
33,8,27,1,9610
33,2,12,1,9614
0,1,126,1,9615
0,2,41,1,9624
0,1,53,1,9625
0,7,46,1,9626
0,4,34,1,9626
0,2,11,1,9626
0,1,29,1,9628
0,3,23,1,9631
0,8,7,1,9631
0,4,8,1,9633
0,5,31,1,9635
0,1,18,1,9637
13,14,4,1,9638
13,4,3,1,9640
13,3,54,1,9641
13,5,17,1,9642
13,2,33,1,9643
13,1,8,1,9648
13,1,54,1,9650
13,2,19,1,9659
13,1,47,1,9660
13,4,33,1,9661
13,6,52,1,9662
13,2,24,1,9662
13,8,3,1,9664
8,3,7,1,9664
8,7,32,1,9666
8,2,28,1,9669
8,5,18,1,9671
9,3,1,1,9674
9,1,25,1,9675
22,2,120,1,9675
22,7,2,1,9676
22,9,87,1,9676
22,4,106,1,9676
22,5,21,1,9678
22,4,23,1,9679
22,1,29,1,9681
22,8,105,1,9684
22,3,21,1,9689
22,5,13,1,9691
21,11,106,1,9693
21,1,13,1,9694
21,4,12,1,9694
21,4,52,1,9694
6,2,46,1,9699
6,4,19,1,9703
6,3,35,1,9704
6,6,2,1,9705
6,1,1,1,9708
6,5,42,1,9715
6,2,1,1,9716
6,6,56,1,9717
6,1,170,1,9717
6,7,10,1,9720
6,7,81,1,9722
41,4,46,1,9722
41,2,26,1,9724
41,3,3,1,9724
41,1,33,1,9725
41,5,50,1,9726
41,2,30,1,9726
41,7,12,1,9727
41,2,19,1,9727
41,12,33,1,9730
41,2,8,1,9732
41,1,9,1,9733
41,7,21,1,9737
22,1,73,1,9738
22,12,35,1,9740
22,8,13,1,9741
22,4,10,1,9741
22,2,4,1,9741
22,1,21,1,9741
22,3,2,1,9744
22,2,30,1,9748
22,2,8,1,9760
17,3,48,1,9762
36,1,44,1,9762
36,10,2,1,9765
36,4,39,1,9768
36,9,29,1,9769
36,1,25,1,9774
1,4,10,1,9775
1,6,114,1,9777
18,9,62,1,9778
18,3,97,1,9778
18,4,39,1,9780
18,1,29,1,9780
18,1,12,1,9780
31,7,88,1,9782
31,1,19,1,9783
31,3,29,1,9787
31,2,8,1,9787
31,4,179,1,9787
31,4,160,1,9791
31,3,57,1,9792
31,4,78,1,9795
31,5,86,1,9796
31,1,11,1,9797
44,5,13,1,9802
44,2,9,1,9803
47,2,22,1,9804
47,2,75,1,9804
47,5,57,1,9808
47,2,4,1,9809
46,10,14,1,9815
46,3,15,1,9816
17,4,10,1,9824
17,1,30,1,9826
17,7,32,1,9829
17,1,57,1,9830
17,3,12,1,9831
17,4,4,1,9831
17,4,55,1,9839
17,1,35,1,9840
17,2,25,1,9841
17,9,17,1,9843
17,4,65,1,9846
17,3,12,1,9847
17,9,40,1,9850
17,2,49,1,9852
17,14,101,1,9852
38,9,5,1,9854
31,5,33,1,9854
48,5,33,1,9855
48,4,23,1,9857
39,4,87,1,9858
39,1,81,1,9859
39,19,13,1,9860
2,4,88,1,9862
2,4,95,1,9862
13,4,1,1,9866
13,11,33,1,9869
13,2,55,1,9869
13,1,13,1,9870
13,4,25,1,9880
13,3,8,1,9883
13,2,47,1,9885
13,2,26,1,9895
13,3,57,1,9896
13,7,2,1,9897
13,7,72,1,9900
13,3,62,1,9900
13,9,49,1,9902
13,4,4,1,9902
13,2,12,1,9902
13,3,36,1,9903
13,5,6,1,9906
28,1,4,1,9908
28,8,25,1,9911
19,2,22,1,9912
19,1,13,1,9916
19,7,18,1,9917
19,9,66,1,9922
19,6,115,1,9929
19,1,21,1,9933
19,2,3,1,9934
36,2,43,1,9935
33,5,1,1,9935
2,4,30,1,9936
2,6,64,1,9937
41,2,8,1,9938
41,3,4,1,9939
41,7,93,1,9940
41,2,12,1,9940
41,7,20,1,9945
41,3,94,1,9946
41,5,1,1,9949
46,3,43,1,9951
46,2,19,1,9952
46,3,35,1,9953
46,1,73,1,9955
46,2,7,1,9956
49,2,34,1,9958
49,2,9,1,9960
49,3,38,1,9962
49,2,56,1,9963
49,2,19,1,9965
49,3,42,1,9966
49,3,25,1,9969
49,11,19,1,9971
49,2,32,1,9973
49,1,31,1,9974
49,5,4,1,9979
49,2,60,1,9986
49,8,6,1,9987
0,4,26,1,9989
0,3,42,1,9990
0,20,3,1,9991
0,2,9,1,9996
0,2,30,1,9999
5,3,8,1,10001
5,3,8,1,10001
5,4,9,1,10001
5,1,27,1,10002
5,1,13,1,10007
5,6,31,1,10008
5,9,35,1,10009
5,2,53,1,10009
5,5,8,1,10010
5,3,4,1,10014
5,6,2,1,10016
5,5,93,1,10017
5,3,43,1,10018
6,6,31,1,10020
5,5,3,1,10021
5,4,38,1,10024
5,2,61,1,10025
5,5,13,1,10026
5,4,13,1,10026
5,1,10,1,10027
5,1,12,1,10028
5,2,34,1,10031
5,2,30,1,10034
30,2,40,1,10034
30,2,56,1,10036
30,3,13,1,10037
30,5,22,1,10037
30,4,6,1,10042
30,1,13,1,10043
11,2,44,1,10043
11,1,3,1,10044
11,1,33,1,10047
11,4,86,1,10048
11,6,66,1,10048
11,8,62,1,10049
11,2,53,1,10051
11,7,67,1,10053
11,7,47,1,10054
24,2,10,1,10060
24,6,114,1,10061
24,2,123,1,10068
24,2,30,1,10069
24,3,38,1,10073
24,3,114,1,10073
24,1,16,1,10074
24,2,32,1,10075
24,15,4,1,10079
24,2,52,1,10083
24,1,24,1,10083
41,4,49,1,10083
41,11,27,1,10083
41,3,43,1,10083
41,4,23,1,10086
41,3,4,1,10086
41,5,2,1,10087
41,2,13,1,10095
42,3,43,1,10095
42,2,34,1,10096
42,5,21,1,10097
42,2,69,1,10101
42,6,50,1,10103
42,3,43,1,10104
42,13,64,1,10109
42,1,39,1,10109
42,2,12,1,10111
42,4,14,1,10112
42,8,79,1,10119
19,1,14,1,10123
34,4,9,1,10123
34,1,25,1,10124
34,5,134,1,10125
34,1,23,1,10130
34,1,46,1,10134
34,2,62,1,10135
34,2,2,1,10135
34,4,8,1,10135
25,1,51,1,10135
25,6,19,1,10135
26,1,112,1,10136
26,5,14,1,10137
26,2,95,1,10138
26,4,27,1,10138
26,5,77,1,10139
45,1,3,1,10143
45,2,4,1,10144
45,4,15,1,10144
45,10,22,1,10146
45,15,24,1,10147
40,6,37,1,10148
40,1,64,1,10148
40,3,85,1,10157
40,4,10,1,10159
40,4,59,1,10159
40,4,18,1,10162
29,2,42,1,10163
29,3,43,1,10166
29,7,46,1,10167
14,2,29,1,10169
14,2,21,1,10170
41,1,60,1,10171
41,5,34,1,10172
41,1,98,1,10173
41,4,2,1,10179
41,3,5,1,10180
41,2,4,1,10181
