userid,expected-time-to-completion,memory,priority,arrival-time
488,5,15,2,7567
488,1,19,2,7568
488,3,11,2,7571
488,2,27,2,7574
488,10,6,2,7575
855,4,13,2,7576
855,5,53,2,7578
855,2,91,2,7582
538,3,9,1,7583
538,4,47,1,7589
538,4,5,1,7590
538,5,11,1,7597
289,3,17,2,7600
289,1,50,2,7602
289,1,1,2,7603
289,3,43,2,7608
140,3,9,2,7611
140,4,27,2,7612
140,2,23,2,7613
140,6,38,2,7613
3,2,113,2,7617
3,6,49,2,7618
3,2,7,2,7619
3,1,9,2,7619
3,1,8,2,7621
3,1,5,2,7622
3,2,11,2,7623
3,1,23,2,7623
3,7,21,2,7623
3,5,8,2,7625
3,1,19,2,7626
550,4,14,2,7641
550,3,10,2,7645
550,3,159,2,7646
550,2,15,2,7646
485,2,59,2,7647
485,4,32,2,7651
485,2,11,2,7651
485,1,18,2,7652
456,5,24,2,7653
456,4,32,2,7656
456,6,14,2,7656
456,2,38,2,7656
456,1,40,2,7657
479,5,91,2,7659
479,7,57,2,7661
479,2,13,2,7661
642,3,19,2,7663
642,1,12,2,7664
642,1,55,2,7664
642,7,25,2,7666
642,5,2,2,7669
673,17,59,2,7670
673,10,2,2,7671
673,4,3,2,7671
673,13,7,2,7671
673,16,11,2,7674
673,3,5,2,7677
673,3,62,2,7678
673,6,55,2,7680
673,6,89,2,7680
673,1,7,2,7680
372,6,29,2,7680
372,5,2,2,7681
372,2,6,2,7684
372,2,1,2,7685
451,3,16,2,7690
451,1,3,2,7693
766,14,9,2,7699
766,1,31,2,7700
766,4,32,2,7700
766,3,25,2,7706
766,2,3,2,7706
766,7,10,2,7708
766,4,11,2,7708
766,3,8,2,7709
277,4,17,2,7714
277,7,23,2,7714
277,1,35,2,7715
277,3,10,2,7716
277,2,8,2,7717
277,5,6,2,7721
288,8,2,2,7721
288,6,90,2,7721
288,4,36,2,7721
288,2,107,2,7725
288,5,20,2,7729
288,4,9,2,7732
288,3,73,2,7734
288,1,67,2,7741
288,1,28,2,7741
288,4,39,2,7741
288,3,24,2,7741
288,2,1,2,7759
288,1,20,2,7760
288,1,15,2,7762
288,2,45,2,7762
288,10,84,2,7769
288,2,7,2,7769
288,1,71,2,7770
288,2,40,2,7781
288,12,30,2,7783
288,1,48,2,7787
288,5,29,2,7790
288,1,52,2,7791
288,9,43,2,7792
288,2,42,2,7792
288,4,20,2,7792
951,12,258,2,7792
951,3,88,2,7794
951,3,9,2,7802
951,3,9,2,7805
122,4,11,2,7805
122,4,50,2,7806
593,3,132,2,7806
593,4,20,2,7808
593,3,34,2,7812
593,2,31,2,7812
593,2,59,2,7813
593,2,95,2,7813
196,1,21,2,7815
196,3,69,2,7815
196,6,84,2,7816
196,12,26,2,7817
196,5,14,2,7819
196,5,7,2,7824
196,7,44,2,7825
196,2,33,2,7828
196,2,15,2,7830
196,1,12,2,7830
196,2,8,2,7832
651,4,16,2,7833
651,2,3,2,7833
438,3,34,2,7834
438,2,6,2,7835
438,2,13,2,7836
438,1,8,2,7837
438,4,46,2,7839
438,9,19,2,7840
438,1,11,2,7841
293,5,80,2,7841
293,3,34,2,7844
792,3,25,2,7847
792,4,12,2,7849
792,5,61,2,7853
792,1,2,2,7854
71,3,23,2,7857
962,2,14,2,7862
962,4,48,2,7864
962,3,29,2,7865
962,1,127,2,7868
962,1,42,2,7868
409,1,3,2,7869
409,1,39,2,7875
409,4,1,2,7877
409,3,53,2,7880
409,4,4,2,7882
409,3,39,2,7882
409,13,6,2,7882
409,1,17,2,7885
409,4,20,2,7886
409,3,6,2,7887
588,4,36,2,7888
588,4,59,2,7888
588,5,28,2,7891
588,1,20,2,7894
123,4,15,2,7897
123,8,23,2,7903
123,5,66,2,7912
123,3,51,2,7916
123,6,28,2,7917
123,1,72,2,7919
123,3,45,2,7921
123,3,36,2,7922
246,2,41,2,7924
246,2,8,2,7926
246,6,68,2,7928
246,7,6,2,7928
246,4,18,2,7928
246,3,12,2,7932
246,2,41,2,7933
246,2,32,2,7938
246,1,9,2,7938
246,11,9,2,7944
246,7,16,2,7946
829,5,29,2,7946
829,3,32,2,7947
829,4,30,2,7950
829,1,18,2,7952
829,6,42,2,7953
829,1,19,2,7955
352,9,10,2,7955
352,2,3,2,7960
519,4,29,2,7960
519,2,20,2,7961
554,2,15,2,7964
554,2,6,2,7965
554,11,29,2,7966
554,6,53,2,7966
554,2,61,2,7971
713,16,93,2,7975
713,6,17,2,7979
468,8,213,2,7981
468,1,40,2,7982
468,6,17,2,7982
115,6,10,2,7984
174,12,43,1,7986
141,5,24,2,7987
141,14,20,2,7988
141,5,48,2,7996
141,2,44,2,7997
141,1,44,2,8002
141,1,90,2,8004
141,4,65,2,8005
40,2,2,1,8005
40,2,22,1,8006
40,7,16,1,8006
287,2,23,2,8008
287,6,36,2,8012
287,2,2,2,8012
287,3,21,2,8012
287,4,12,2,8016
890,4,2,2,8017
890,13,22,2,8018
890,6,1,2,8019
890,9,4,2,8021
890,3,48,2,8022
890,3,12,2,8024
193,2,21,2,8027
193,5,16,2,8034
193,3,36,2,8036
796,1,5,2,8037
291,6,20,2,8037
291,1,27,2,8049
291,3,12,2,8053
291,8,8,2,8055
291,3,12,2,8058
291,5,51,2,8059
291,6,37,2,8063
291,11,25,2,8069
291,1,40,2,8070
622,5,68,2,8073
622,3,56,2,8074
93,2,52,1,8076
93,2,49,1,8076
93,9,9,1,8079
93,1,38,1,8079
93,2,119,1,8088
93,1,14,1,8088
93,5,52,1,8088
93,4,10,1,8093
93,5,16,1,8096
93,12,33,1,8097
93,3,46,1,8099
93,5,17,1,8100
416,1,23,2,8102
935,7,53,2,8106
242,7,4,2,8109
242,4,25,2,8112
242,2,101,2,8113
242,4,9,2,8115
153,1,15,2,8115
153,3,55,2,8116
153,1,2,2,8119
153,2,11,2,8124
153,8,2,2,8125
724,6,23,2,8126
724,9,23,2,8130
539,8,45,2,8131
539,1,22,2,8134
539,3,17,2,8136
539,16,60,2,8136
539,11,6,2,8142
486,3,23,2,8148
53,2,20,2,8149
53,2,14,2,8149
53,7,19,2,8151
832,3,34,2,8152
231,1,94,2,8154
231,14,11,2,8158
138,4,7,2,8160
881,5,38,2,8163
772,2,28,2,8163
772,6,36,2,8163
772,7,24,2,8167
772,3,8,2,8169
772,6,48,2,8169
772,3,2,2,8169
772,6,4,2,8170
772,2,13,2,8170
772,5,52,2,8170
772,2,11,2,8170
772,5,55,2,8172
772,4,9,2,8173
772,1,45,2,8175
772,1,41,2,8176
772,1,1,2,8178
772,4,29,2,8180
772,7,62,2,8182
772,8,6,2,8184
979,1,26,2,8191
979,10,101,2,8192
198,1,22,2,8192
198,9,51,2,8198
229,4,60,2,8199
229,3,3,2,8200
792,6,30,2,8204
792,1,52,2,8205
792,6,32,2,8206
792,3,14,2,8206
792,1,5,2,8206
792,2,89,2,8207
792,6,30,2,8208
792,3,84,2,8212
792,5,10,2,8214
792,3,13,2,8220
135,2,12,2,8221
135,2,1,2,8224
135,3,12,2,8226
135,2,26,2,8227
135,3,21,2,8229
786,2,42,2,8230
786,2,10,2,8231
193,9,19,2,8234
193,2,2,2,8237
193,2,23,2,8240
193,1,13,2,8241
948,3,18,2,8243
948,1,9,2,8244
948,10,13,2,8246
948,1,59,2,8249
948,17,3,2,8251
948,4,43,2,8254
948,6,16,2,8255
948,14,51,2,8255
948,1,41,2,8255
948,2,9,2,8259
571,6,2,2,8262
571,7,15,2,8262
254,2,16,2,8268
254,1,10,2,8268
254,2,224,2,8268
254,7,3,2,8269
254,3,23,2,8269
254,2,22,2,8270
254,1,42,2,8272
254,5,35,2,8277
254,11,3,2,8283
254,2,58,2,8283
254,5,15,2,8284
254,1,33,2,8284
254,3,20,2,8297
254,1,8,2,8297
813,10,111,2,8300
813,5,111,2,8301
813,4,122,2,8302
296,2,24,2,8303
296,7,30,2,8305
296,5,42,2,8309
296,2,7,2,8314
296,3,1,2,8316
296,3,22,2,8317
296,7,6,2,8318
296,1,40,2,8320
943,1,3,2,8320
943,2,42,2,8323
943,7,43,2,8325
943,2,8,2,8326
943,1,56,2,8327
943,2,34,2,8331
943,6,13,2,8331
943,2,4,2,8334
943,2,1,2,8337
943,5,13,2,8342
943,2,24,2,8345
943,5,16,2,8356
943,7,62,2,8358
943,7,19,2,8359
943,2,6,2,8360
722,6,1,2,8363
722,5,5,2,8364
722,9,2,2,8365
722,2,39,2,8366
722,6,11,2,8366
722,3,14,2,8369
722,4,29,2,8373
722,7,5,2,8379
722,1,54,2,8380
722,1,8,2,8380
722,5,45,2,8381
722,3,16,2,8384
722,3,37,2,8386
722,8,24,2,8387
722,20,13,2,8388
722,2,6,2,8391
722,3,15,2,8391
722,6,11,2,8392
601,4,12,1,8394
601,1,19,1,8395
964,3,26,2,8395
964,2,6,2,8396
35,4,20,2,8396
35,5,48,2,8399
35,7,46,2,8399
35,2,4,2,8402
35,1,262,2,8402
35,9,33,2,8405
35,5,45,2,8410
35,7,38,2,8413
35,6,10,2,8414
670,3,11,2,8418
670,4,6,2,8421
5,4,21,2,8421
576,1,8,2,8423
479,4,13,2,8425
479,2,37,2,8426
479,2,4,2,8426
202,1,28,2,8429
993,4,53,2,8431
993,5,57,2,8432
436,7,11,2,8436
436,1,83,2,8438
436,2,55,2,8446
436,4,28,2,8447
595,7,50,2,8447
595,5,25,2,8450
595,3,9,2,8451
595,2,17,2,8454
595,5,18,2,8455
595,4,3,2,8456
595,2,35,2,8457
595,5,3,2,8459
595,1,8,2,8459
595,1,10,2,8459
595,17,97,2,8459
595,7,8,2,8460
595,4,44,2,8463
595,3,2,2,8467
595,4,8,2,8475
595,1,12,2,8475
595,1,35,2,8475
595,1,36,2,8475
595,3,31,2,8476
595,1,15,2,8478
595,4,30,2,8482
595,5,10,2,8484
595,4,9,2,8487
595,3,17,2,8488
595,7,42,2,8493
595,13,7,2,8495
30,1,65,2,8495
30,3,5,2,8495
30,1,29,2,8497
181,6,28,2,8500
112,2,69,2,8500
112,2,8,2,8500
112,3,18,2,8501
112,2,50,2,8508
112,2,25,2,8508
112,2,37,2,8508
559,3,12,2,8508
559,1,16,2,8509
559,11,7,2,8509
559,1,1,2,8511
559,4,12,2,8515
559,7,24,2,8521
559,9,63,2,8522
559,3,4,2,8522
559,2,9,2,8527
2,3,99,2,8531
2,5,14,2,8533
2,3,8,2,8536
2,1,16,2,8536
2,3,11,2,8537
2,2,37,2,8538
2,11,38,2,8539
2,4,15,2,8543
2,7,15,2,8546
2,2,5,2,8546
2,1,66,2,8548
2,5,36,2,8548
2,7,41,2,8550
2,1,23,2,8553
2,13,24,2,8555
2,1,6,2,8558
2,9,7,2,8561
377,3,223,2,8564
377,7,52,2,8567
377,5,15,2,8571
377,1,21,2,8574
377,2,75,2,8582
377,5,18,2,8586
377,2,64,2,8587
377,6,12,2,8587
377,2,62,2,8592
377,1,7,2,8592
377,1,6,2,8592
660,7,1,2,8593
660,1,15,2,8598
179,3,43,2,8599
94,9,16,2,8599
94,2,17,2,8599
94,4,5,2,8600
94,2,1,2,8602
94,5,22,2,8605
94,2,61,2,8605
94,6,36,2,8609
94,3,53,2,8610
94,1,11,2,8613
421,4,61,2,8615
421,6,84,2,8617
421,1,5,2,8617
421,2,92,2,8619
816,1,18,2,8619
816,2,13,2,8625
816,1,39,2,8626
816,8,94,2,8630
816,2,50,2,8632
816,6,33,2,8633
816,1,20,2,8633
816,6,39,2,8636
816,3,9,2,8636
816,2,50,2,8638
816,9,1,2,8638
816,3,105,2,8640
799,1,207,2,8640
799,10,36,2,8642
370,3,13,2,8649
697,5,5,2,8651
697,2,5,2,8653
697,6,12,2,8653
76,13,29,2,8656
76,10,24,2,8656
76,3,64,2,8662
76,3,12,2,8665
76,6,119,2,8666
76,2,29,2,8666
76,4,18,2,8667
76,6,69,2,8674
3,10,12,2,8678
3,4,4,2,8698
854,2,40,2,8700
854,10,15,2,8701
854,2,180,2,8706
854,2,41,2,8708
589,8,82,2,8709
16,2,21,2,8709
16,6,95,2,8710
16,5,11,2,8715
16,6,28,2,8716
16,1,2,2,8716
16,4,80,2,8716
16,1,30,2,8717
16,4,56,2,8719
16,1,58,2,8719
16,14,19,2,8720
16,3,17,2,8720
879,5,39,2,8721
879,10,13,2,8723
879,2,23,2,8724
879,5,3,2,8730
879,11,43,2,8734
879,4,11,2,8739
879,3,15,2,8743
610,2,48,2,8743
9,5,146,2,8744
9,3,5,2,8745
9,1,22,2,8747
492,4,5,2,8752
492,3,8,2,8754
492,2,18,2,8756
492,6,10,2,8756
492,11,57,2,8757
492,3,28,2,8757
492,5,25,2,8760
492,3,53,2,8760
492,11,19,2,8761
867,3,45,1,8763
867,2,15,1,8764
867,2,7,1,8765
774,6,123,2,8765
293,13,39,2,8765
293,10,112,2,8767
200,11,24,2,8769
671,4,16,2,8770
671,5,12,2,8770
671,4,123,2,8771
671,5,124,2,8771
671,7,2,2,8772
671,3,9,2,8772
671,16,9,2,8772
671,6,51,2,8773
666,6,12,2,8774
666,3,2,2,8774
666,1,37,2,8775
666,2,8,2,8776
666,2,17,2,8778
666,1,9,2,8782
666,5,21,2,8783
666,2,28,2,8783
666,6,5,2,8786
666,1,3,2,8789
666,4,10,2,8790
666,4,2,2,8790
666,2,4,2,8790
666,6,5,2,8793
666,6,70,2,8793
57,2,34,1,8794
57,2,68,1,8794
924,6,10,2,8797
651,2,9,2,8797
651,5,26,2,8806
651,1,65,2,8807
651,3,116,2,8808
651,2,44,2,8808
651,10,74,2,8810
651,2,4,2,8812
651,3,55,2,8814
651,14,31,2,8819
651,1,48,2,8819
814,4,13,2,8820
814,7,13,2,8822
357,5,12,2,8825
357,2,16,2,8826
264,2,51,2,8830
264,2,82,2,8831
264,6,12,2,8838
264,1,11,2,8842
264,3,57,2,8842
264,3,12,2,8842
264,3,18,2,8842
264,2,1,2,8843
711,8,32,2,8844
711,2,14,2,8844
711,9,16,2,8845
711,3,25,2,8846
711,3,17,2,8847
711,4,25,2,8850
711,8,35,2,8853
711,3,17,2,8861
711,8,26,2,8863
711,10,67,2,8868
711,1,4,2,8868
711,3,2,2,8869
711,1,14,2,8870
711,16,14,2,8870
711,7,55,2,8871
711,1,12,2,8871
711,3,13,2,8882
82,3,31,2,8885
82,6,5,2,8888
82,5,53,2,8890
105,2,28,2,8891
788,2,36,2,8891
788,9,26,2,8892
635,2,11,2,8893
635,7,52,2,8894
635,2,10,2,8895
635,6,8,2,8899
635,5,6,2,8901
635,8,15,2,8902
635,2,3,2,8903
526,5,28,2,8904
526,3,6,2,8906
526,2,12,2,8912
526,4,10,2,8912
526,7,28,2,8917
526,5,52,2,8918
526,2,96,2,8919
526,2,10,2,8920
526,3,24,2,8922
526,2,36,2,8924
526,1,105,2,8924
526,1,4,2,8924
693,1,50,2,8925
693,2,13,2,8925
693,2,1,2,8930
693,6,17,2,8930
632,1,18,2,8932
647,2,4,2,8934
647,1,44,2,8940
666,2,41,2,8941
666,1,25,2,8942
609,8,67,2,8943
609,3,17,2,8955
609,4,7,2,8960
484,3,52,2,8961
484,2,5,2,8961
484,14,34,2,8962
484,4,4,2,8964
484,4,4,2,8964
484,5,15,2,8970
484,2,17,2,8971
484,4,2,2,8971
203,1,49,2,8972
203,4,25,2,8974
203,12,25,2,8975
203,2,2,2,8976
203,3,48,2,8976
203,4,4,2,8977
203,3,20,2,8982
203,5,27,2,8985
454,2,15,2,8989
454,2,17,2,8992
454,4,96,2,8992
389,5,69,2,8996
389,2,38,2,8996
389,2,18,2,8998
389,18,48,2,8999
389,11,36,2,8999
136,6,15,2,9004
327,2,11,2,9005
327,3,4,2,9014
327,2,41,2,9019
327,4,11,2,9028
327,2,66,2,9032
490,1,9,2,9034
490,12,11,2,9047
490,2,47,2,9048
490,4,36,2,9049
490,4,62,2,9051
490,5,9,2,9051
490,1,58,2,9054
490,22,65,2,9054
369,15,7,2,9056
369,8,46,2,9059
369,3,47,2,9059
372,4,41,2,9060
372,9,12,2,9060
372,3,18,2,9061
372,5,1,2,9062
372,4,60,2,9063
372,2,31,2,9065
372,5,13,2,9070
372,2,41,2,9071
372,5,8,2,9074
371,9,23,2,9074
371,2,60,2,9078
371,2,45,2,9087
371,6,116,2,9090
86,3,41,2,9090
86,5,3,2,9093
86,2,79,2,9094
86,1,16,2,9094
13,7,37,2,9099
13,6,4,2,9102
13,1,44,2,9109
13,2,5,2,9113
13,5,16,2,9115
13,5,16,2,9117
13,1,12,2,9120
13,10,92,2,9120
13,2,21,2,9121
13,1,14,2,9121
920,4,7,2,9122
920,5,19,2,9125
920,2,16,2,9125
920,6,12,2,9125
920,2,4,2,9126
920,2,3,2,9126
343,10,76,2,9128
343,1,21,2,9129
818,2,40,2,9135
409,3,10,2,9137
100,3,11,2,9139
100,2,6,2,9140
100,8,24,2,9141
107,3,39,2,9143
107,3,56,2,9143
107,2,20,2,9144
107,5,89,2,9144
107,1,79,2,9146
814,6,5,2,9149
389,2,26,2,9150
389,1,3,2,9153
389,3,13,2,9154
389,1,17,2,9161
389,9,15,2,9162
389,6,26,2,9164
584,6,8,2,9164
584,1,38,2,9169
584,1,33,2,9172
584,1,8,2,9173
584,3,20,2,9179
584,2,35,2,9181
584,2,4,2,9181
584,4,2,2,9181
584,1,21,2,9182
584,4,18,2,9185
584,27,39,2,9186
584,4,1,2,9187
584,1,22,2,9187
31,5,15,1,9187
31,5,5,1,9187
31,5,33,1,9191
370,2,19,2,9192
521,3,63,2,9198
521,4,34,2,9199
844,3,110,2,9202
844,1,12,2,9205
844,3,28,2,9205
844,3,53,2,9206
844,7,2,2,9209
844,10,67,2,9214
844,4,23,2,9217
844,2,57,2,9217
844,1,21,2,9218
67,2,30,2,9218
67,4,23,2,9219
262,3,42,2,9221
262,3,20,2,9225
262,2,18,2,9227
262,3,14,2,9229
262,2,40,2,9230
262,3,26,2,9231
262,2,19,2,9235
813,3,8,2,9236
813,1,12,2,9236
813,1,63,2,9241
813,2,113,2,9241
813,2,4,2,9245
813,2,18,2,9247
944,3,38,2,9248
559,7,34,2,9249
34,5,6,2,9249
34,5,28,2,9250
34,1,6,2,9251
34,2,29,2,9258
34,3,15,2,9259
209,1,4,2,9260
209,1,97,2,9266
209,6,7,2,9267
209,3,34,2,9267
209,2,7,2,9268
209,1,22,2,9277
209,4,13,2,9279
209,1,47,2,9282
209,6,3,2,9284
420,2,51,1,9286
420,3,12,1,9287
531,4,25,2,9289
531,5,30,2,9292
531,5,32,2,9296
531,3,113,2,9297
531,6,10,2,9298
470,2,5,2,9299
470,3,9,2,9303
557,2,3,2,9303
557,3,40,2,9304
144,3,27,2,9305
144,2,27,2,9306
144,4,5,2,9306
144,7,35,2,9307
144,2,51,2,9313
144,2,15,2,9314
144,1,9,2,9318
144,1,21,2,9318
144,1,76,2,9318
144,6,70,2,9320
144,2,17,2,9322
144,4,20,2,9322
144,2,69,2,9326
144,3,7,2,9326
144,2,50,2,9326
144,2,28,2,9326
144,4,10,2,9327
144,4,45,2,9330
144,7,20,2,9337
144,2,18,2,9339
144,2,34,2,9341
144,1,10,2,9343
144,2,9,2,9344
144,2,119,2,9345
144,1,97,2,9353
144,4,73,2,9353
144,11,128,2,9354
144,2,8,2,9354
144,6,38,2,9355
144,5,15,2,9356
144,4,120,2,9357
144,1,31,2,9357
144,7,19,2,9357
144,2,6,2,9363
144,7,39,2,9364
144,3,10,2,9366
144,12,1,2,9369
144,8,16,2,9371
144,2,24,2,9376
503,12,29,2,9378
503,2,50,2,9380
503,2,2,2,9382
503,8,51,2,9382
58,2,2,1,9387
58,3,83,1,9387
697,7,11,2,9388
697,7,43,2,9389
860,4,13,2,9389
459,2,14,2,9390
459,11,46,2,9392
459,2,4,2,9394
459,2,23,2,9394
459,4,43,2,9395
459,4,72,2,9401
459,4,9,2,9402
459,7,6,2,9402
638,5,19,2,9405
638,3,21,2,9405
638,4,10,2,9407
638,4,12,2,9409
293,3,1,2,9411
456,1,13,2,9412
456,9,77,2,9412
663,2,17,2,9413
663,6,34,2,9413
663,6,17,2,9417
546,1,87,1,9422
546,6,96,1,9425
546,3,6,1,9427
193,2,18,2,9427
193,4,2,2,9429
193,3,52,2,9430
193,3,26,2,9431
193,4,24,2,9435
193,1,111,2,9435
193,3,37,2,9436
193,1,97,2,9437
193,3,73,2,9438
193,2,27,2,9439
193,1,86,2,9440
193,1,105,2,9441
193,3,17,2,9443
193,1,72,2,9449
193,4,22,2,9453
193,6,179,2,9454
193,10,15,2,9455
193,3,29,2,9455
193,5,31,2,9458
193,1,17,2,9458
193,1,44,2,9462
196,1,18,2,9463
196,2,3,2,9465
196,4,16,2,9466
196,1,4,2,9466
196,5,37,2,9468
196,2,96,2,9469
196,11,30,2,9477
196,7,24,2,9477
931,4,9,2,9482
931,4,34,2,9482
931,1,7,2,9483
646,6,44,2,9487
646,8,4,2,9487
646,8,31,2,9490
646,5,85,2,9491
646,2,37,2,9495
646,5,7,2,9495
646,1,2,2,9495
805,3,17,2,9495
805,5,68,2,9496
805,4,3,2,9498
805,1,32,2,9500
805,2,24,2,9503
805,5,22,2,9505
805,2,14,2,9509
805,2,96,2,9509
805,2,75,2,9510
805,4,44,2,9510
805,1,31,2,9510
805,2,39,2,9512
805,9,94,2,9514
805,2,2,2,9516
805,2,11,2,9519
805,3,23,2,9524
805,3,21,2,9526
805,4,8,2,9527
805,1,22,2,9527
805,4,51,2,9527
805,3,35,2,9530
805,2,11,2,9534
805,3,72,2,9541
805,3,4,2,9543
805,2,34,2,9545
805,4,109,2,9545
805,2,89,2,9545
805,1,20,2,9547
805,2,20,2,9547
696,7,9,2,9551
663,3,55,2,9553
663,1,10,2,9555
663,9,22,2,9561
618,2,16,2,9566
618,5,29,2,9567
618,2,25,2,9569
618,6,33,2,9571
618,8,20,2,9573
618,5,19,2,9573
145,3,28,1,9577
145,6,24,1,9578
145,7,85,1,9579
145,8,16,1,9582
145,2,17,1,9582
145,4,14,1,9584
145,11,2,1,9586
145,1,19,1,9591
145,5,17,1,9591
145,1,17,1,9594
4,10,22,2,9594
4,7,34,2,9595
4,1,5,2,9598
4,6,41,2,9599
4,3,35,2,9599
4,1,35,2,9602
4,2,19,2,9603
4,6,50,2,9609
4,5,67,2,9610
4,2,21,2,9612
4,4,7,2,9613
4,6,71,2,9615
4,9,67,2,9617
4,2,90,2,9617
4,4,88,2,9618
4,7,37,2,9618
4,5,41,2,9618
4,2,94,2,9619
4,12,10,2,9619
4,5,30,2,9621
4,5,2,2,9624
4,1,7,2,9625
4,3,12,2,9632
4,1,7,2,9636
4,3,73,2,9636
4,2,30,2,9640
4,9,12,2,9643
4,2,49,2,9644
4,3,34,2,9646
4,7,9,2,9651
4,3,20,2,9655
4,5,30,2,9655
4,3,2,2,9660
411,3,40,2,9662
411,2,72,2,9663
411,2,49,2,9663
411,13,56,2,9665
411,3,10,2,9666
411,2,2,2,9668
411,3,32,2,9671
411,3,14,2,9671
246,2,7,2,9673
246,8,14,2,9676
246,5,21,2,9676
246,7,8,2,9678
246,4,54,2,9678
246,2,36,2,9678
246,6,68,2,9680
246,1,31,2,9680
246,2,12,2,9684
246,4,4,2,9684
246,6,13,2,9685
246,2,26,2,9686
325,5,25,2,9686
325,4,60,2,9687
325,2,39,2,9691
325,2,30,2,9692
325,2,24,2,9696
952,13,27,2,9698
343,4,3,2,9699
343,1,2,2,9699
343,4,6,2,9704
343,5,24,2,9705
538,1,1,1,9708
538,2,14,1,9708
538,1,10,1,9709
538,2,18,1,9712
538,7,7,1,9717
538,2,19,1,9717
538,2,31,1,9718
673,1,13,2,9719
748,3,35,2,9721
748,2,33,2,9723
803,1,59,2,9723
803,4,26,2,9724
803,5,37,2,9726
803,8,10,2,9727
803,7,79,2,9727
803,2,7,2,9727
662,2,10,2,9727
662,9,80,2,9728
662,5,41,2,9728
662,4,7,2,9736
861,1,1,1,9736
861,1,25,1,9736
861,6,20,1,9737
861,4,55,1,9737
861,6,33,1,9739
861,3,73,1,9740
861,3,1,1,9744
861,4,10,1,9745
861,2,64,1,9745
861,1,68,1,9745
560,3,9,1,9745
560,4,69,1,9746
560,1,31,1,9747
560,1,4,1,9749
560,2,4,1,9752
560,2,13,1,9753
560,3,41,1,9759
560,5,26,1,9760
560,2,22,1,9763
560,5,91,1,9763
560,5,43,1,9765
560,3,29,1,9773
719,12,20,2,9774
719,7,17,2,9774
719,3,41,2,9776
719,1,9,2,9777
719,5,56,2,9782
719,4,46,2,9782
719,11,43,2,9783
770,3,11,2,9784
770,3,13,2,9785
770,3,6,2,9786
770,10,26,2,9787
770,2,27,2,9788
770,4,8,2,9789
553,5,24,1,9790
553,3,4,1,9793
553,9,15,1,9794
553,3,86,1,9794
884,6,123,2,9796
884,3,6,2,9797
884,6,43,2,9799
884,2,25,2,9805
884,5,42,2,9811
884,3,5,2,9816
884,11,181,2,9817
884,3,15,2,9822
884,4,130,2,9825
884,9,9,2,9826
884,1,77,2,9827
884,3,17,2,9831
884,4,85,2,9831
884,5,82,2,9833
884,2,71,2,9834
884,4,4,2,9834
884,2,11,2,9840
147,8,49,2,9841
147,1,54,2,9845
750,4,44,2,9847
750,5,63,2,9848
445,6,3,2,9849
445,4,68,2,9850
445,12,13,2,9854
445,5,82,2,9856
445,1,29,2,9858
136,1,15,2,9860
951,8,1,2,9863
951,8,42,2,9864
951,3,25,2,9867
951,2,9,2,9870
951,3,45,2,9875
951,5,105,2,9875
951,4,87,2,9875
951,5,6,2,9877
951,4,30,2,9879
951,1,9,2,9880
951,4,23,2,9884
951,5,11,2,9888
951,1,27,2,9891
951,2,2,2,9893
951,11,15,2,9896
951,1,6,2,9897
554,3,10,2,9898
554,1,31,2,9899
554,1,21,2,9902
554,4,36,2,9906
554,5,64,2,9909
554,8,14,2,9910
377,8,5,2,9914
377,3,10,2,9916
764,3,87,1,9918
764,1,6,1,9920
764,3,13,1,9921
764,11,23,1,9926
764,2,11,1,9928
764,8,6,1,9930
251,1,12,2,9930
251,13,16,2,9930
454,2,20,2,9931
454,5,11,2,9931
669,5,8,2,9932
669,11,13,2,9937
669,6,3,2,9938
669,5,27,2,9939
669,3,53,2,9941
669,1,2,2,9942
669,2,22,2,9943
669,3,12,2,9943
669,7,2,2,9948
669,3,50,2,9949
669,1,6,2,9951
669,2,17,2,9951
669,4,5,2,9959
669,5,28,2,9963
669,2,26,2,9965
669,1,29,2,9966
669,6,32,2,9968
669,2,28,2,9969
669,9,11,2,9975
669,7,11,2,9976
669,1,48,2,9976
669,3,80,2,9977
776,5,3,2,9977
776,1,19,2,9978
776,2,41,2,9978
776,3,69,2,9978
776,5,63,2,9978
327,2,14,2,9982
226,11,13,2,9990
226,5,50,2,9991
226,4,2,2,9994
226,5,6,2,9997
226,7,10,2,9999
633,3,18,2,9999
633,4,13,2,9999
633,9,77,2,10001
4,2,6,2,10002
4,1,3,2,10004
4,2,31,2,10004
4,12,24,2,10005
4,2,27,2,10005
4,2,6,2,10012
4,2,6,2,10017
819,2,3,2,10017
819,9,38,2,10020
819,1,36,2,10026
819,1,53,2,10028
819,2,59,2,10030
819,4,28,2,10032
819,10,44,2,10034
819,2,161,2,10035
819,3,3,2,10035
819,1,1,2,10038
819,2,37,2,10038
819,2,21,2,10039
819,4,61,2,10039
819,5,59,2,10040
819,3,6,2,10040
819,2,11,2,10040
819,5,14,2,10041
819,1,8,2,10042
819,3,3,2,10042
819,2,8,2,10044
819,1,3,2,10044
819,4,25,2,10047
819,9,10,2,10048
819,11,50,2,10049
819,6,21,2,10052
819,4,39,2,10053
819,3,2,2,10053
819,2,8,2,10055
819,5,107,2,10056
819,9,4,2,10057
819,3,6,2,10063
414,2,13,2,10063
414,7,25,2,10066
414,7,28,2,10067
414,9,20,2,10067
414,2,15,2,10069
414,3,90,2,10069
414,2,13,2,10072
