userid,expected-time-to-completion,memory,priority,arrival-time
903,6,42,2,7318
903,2,50,2,7318
903,2,25,2,7319
903,2,11,2,7320
903,2,48,2,7320
698,3,29,2,7321
698,2,1,2,7325
698,3,28,2,7326
698,5,51,2,7328
698,9,29,2,7328
161,1,14,2,7328
161,2,25,2,7332
161,2,78,2,7333
161,3,23,2,7340
161,5,40,2,7342
161,1,65,2,7343
76,4,11,2,7344
315,1,52,2,7345
86,2,21,2,7347
86,1,50,2,7352
86,4,15,2,7354
86,3,50,2,7354
86,3,28,2,7356
86,4,81,2,7356
86,18,4,2,7368
86,1,24,2,7369
86,2,31,2,7372
86,5,46,2,7375
86,3,10,2,7376
86,6,11,2,7376
86,4,82,2,7381
86,9,3,2,7383
86,3,60,2,7383
86,7,39,2,7386
885,3,2,2,7387
885,2,36,2,7388
885,4,39,2,7389
885,3,94,2,7394
912,2,6,2,7396
912,4,65,2,7396
912,1,44,2,7396
912,1,16,2,7396
912,3,51,2,7399
527,2,18,2,7399
954,262,152,3,7401
954,73,178,3,7403
954,126,406,3,7405
954,875,13,3,7405
954,566,102,3,7406
954,1015,760,3,7409
954,98,360,3,7409
954,78,999,3,7410
954,289,120,3,7410
954,230,85,3,7415
954,80,622,3,7415
954,912,876,3,7417
954,74,513,3,7417
954,29,162,3,7421
954,418,736,3,7422
954,190,76,3,7426
954,107,84,3,7428
385,3,15,2,7430
385,3,17,2,7432
385,3,18,2,7440
385,12,23,2,7441
60,1,6,1,7442
60,4,50,1,7451
60,2,2,1,7453
60,1,5,1,7454
60,3,9,1,7456
451,1,15,2,7458
451,3,35,2,7459
451,2,103,2,7463
558,2,22,2,7464
245,1,31,2,7465
245,6,4,2,7467
245,9,55,2,7468
96,2,15,2,7472
96,4,11,2,7476
96,2,20,2,7480
96,3,6,2,7486
96,4,33,2,7489
96,2,28,2,7493
96,2,84,2,7493
96,5,6,2,7496
96,10,36,2,7496
96,6,65,2,7498
231,2,35,2,7498
231,6,47,2,7499
231,5,3,2,7501
231,4,26,2,7501
231,2,15,2,7502
231,10,7,2,7513
834,2,20,2,7521
834,3,3,2,7522
553,4,27,2,7523
553,3,118,2,7524
132,2,36,2,7525
132,4,13,2,7525
132,18,15,2,7525
132,6,23,2,7526
132,1,2,2,7529
132,5,1,2,7533
132,5,29,2,7533
43,1,25,2,7534
43,3,6,2,7535
43,7,5,2,7544
43,7,1,2,7545
43,4,20,2,7548
43,10,14,2,7549
43,1,10,2,7550
43,1,6,2,7551
43,3,4,2,7553
43,4,21,2,7554
43,5,3,2,7556
43,2,2,2,7557
43,1,42,2,7558
43,2,7,2,7558
43,5,27,2,7559
43,2,3,2,7560
43,3,4,2,7562
43,2,30,2,7566
43,3,14,2,7567
43,5,7,2,7570
43,1,57,2,7571
43,5,16,2,7572
43,9,14,2,7573
43,5,13,2,7575
43,4,7,2,7576
43,3,3,2,7577
43,6,2,2,7581
43,6,86,2,7583
43,2,32,2,7584
43,4,12,2,7586
43,8,19,2,7588
43,2,27,2,7588
43,8,89,2,7588
43,1,44,2,7592
43,4,14,2,7594
43,3,3,2,7599
398,4,2,2,7602
445,537,379,3,7608
445,100,860,3,7610
872,2,2,2,7612
872,2,78,2,7616
679,3,20,2,7617
850,6,43,2,7618
850,3,9,2,7619
209,4,28,2,7620
209,6,12,2,7623
209,6,30,2,7625
948,3,17,1,7626
948,3,21,1,7626
948,2,94,1,7628
948,4,18,1,7634
948,2,31,1,7634
948,3,38,1,7638
948,4,38,1,7639
948,1,2,1,7639
948,1,40,1,7641
948,2,12,1,7641
948,6,18,1,7641
131,3,18,2,7642
131,1,3,2,7644
131,2,81,2,7644
718,2,5,1,7649
718,10,7,1,7651
718,12,112,1,7653
718,4,11,1,7653
685,3,27,2,7655
685,3,8,2,7657
685,2,9,2,7658
685,9,12,2,7659
685,6,151,2,7664
80,3,15,1,7665
80,5,10,1,7670
80,7,48,1,7674
80,1,3,1,7674
80,1,14,1,7677
80,10,98,1,7680
80,1,16,1,7681
759,2,29,2,7683
914,4,80,2,7685
297,13,17,2,7689
297,4,4,2,7690
297,2,24,2,7694
244,5,18,1,7695
244,1,8,1,7698
835,2,5,2,7699
350,8,75,2,7699
350,2,10,2,7699
350,3,2,2,7699
350,5,27,2,7700
350,6,61,2,7700
350,5,12,2,7700
61,19,333,3,7701
61,279,90,3,7701
61,349,225,3,7704
61,293,224,3,7704
61,1023,37,3,7709
61,217,211,3,7710
61,1158,583,3,7713
456,307,160,3,7714
456,204,250,3,7726
456,139,110,3,7727
103,63,28,3,7728
194,3,14,2,7731
194,2,17,2,7731
194,4,14,2,7731
297,2,14,2,7731
297,4,23,2,7733
297,7,22,2,7734
297,5,31,2,7742
297,1,33,2,7742
297,9,65,2,7743
444,7,46,2,7744
444,9,19,2,7745
444,5,67,2,7745
444,3,1,2,7746
203,4,32,2,7750
326,10,43,2,7751
326,6,32,2,7755
333,2,15,1,7760
333,3,37,1,7761
333,3,55,1,7762
333,2,6,1,7765
56,2,67,2,7766
56,2,3,2,7766
56,11,8,2,7768
56,3,57,2,7768
56,1,3,2,7776
56,4,35,2,7776
56,6,6,2,7778
56,3,30,2,7780
56,3,57,2,7780
56,8,21,2,7784
56,2,66,2,7786
56,5,4,2,7786
56,3,66,2,7786
56,1,32,2,7786
56,2,7,2,7787
56,4,1,2,7792
56,3,50,2,7793
56,6,7,2,7797
56,7,7,2,7798
56,2,9,2,7799
56,2,19,2,7800
431,1,4,2,7805
431,2,46,2,7805
431,7,6,2,7808
431,9,44,2,7812
602,4,65,2,7814
602,7,40,2,7821
602,5,9,2,7822
537,6,19,2,7823
537,5,12,2,7824
537,2,25,2,7825
537,5,44,2,7825
180,10,27,2,7827
180,11,56,2,7827
180,4,79,2,7827
35,2,61,2,7828
35,8,44,2,7829
35,3,36,2,7830
35,2,138,2,7831
838,3,12,2,7831
838,3,2,2,7833
838,2,22,2,7836
838,1,33,2,7837
838,4,24,2,7841
838,4,45,2,7855
838,5,45,2,7857
838,1,5,2,7858
838,3,18,2,7860
838,12,16,2,7860
653,3,17,2,7860
653,9,33,2,7866
653,3,35,2,7871
653,2,21,2,7877
653,2,5,2,7878
653,5,15,2,7879
653,3,60,2,7886
296,4,26,2,7892
296,8,41,2,7892
296,5,9,2,7893
687,5,11,2,7894
687,7,1,2,7897
687,1,64,2,7899
687,10,20,2,7901
434,3,35,2,7903
434,2,93,2,7904
434,14,98,2,7904
434,2,35,2,7906
434,3,19,2,7906
434,2,8,2,7906
241,6,30,2,7907
241,2,50,2,7907
241,4,38,2,7909
241,3,27,2,7911
241,12,32,2,7919
241,5,12,2,7927
241,1,12,2,7928
241,19,23,2,7929
241,3,21,2,7929
241,1,10,2,7930
276,18,59,3,7930
276,171,375,3,7935
276,15,251,3,7935
276,286,598,3,7938
276,238,298,3,7941
276,196,277,3,7943
276,303,57,3,7945
276,316,78,3,7946
276,153,153,3,7948
276,69,472,3,7949
276,162,817,3,7951
276,158,999,3,7953
276,172,174,3,7954
276,92,347,3,7955
276,249,999,3,7956
51,5,13,1,7959
51,3,26,1,7967
574,9,27,2,7968
581,1,42,2,7968
581,2,10,2,7969
581,3,90,2,7973
581,16,44,2,7974
581,3,72,2,7974
581,3,106,2,7975
581,1,78,2,7979
581,2,9,2,7982
581,3,10,2,7983
344,1,26,2,7984
344,2,14,2,7991
344,2,19,2,7992
344,3,10,2,7993
295,5,51,2,7993
295,9,35,2,7999
295,4,53,2,8000
295,2,18,2,8002
295,5,17,2,8003
714,1,16,2,8004
714,3,37,2,8004
714,4,67,2,8005
714,3,39,2,8007
714,2,10,2,8011
714,9,23,2,8012
714,9,36,2,8012
714,6,13,2,8013
714,2,68,2,8017
714,3,29,2,8021
714,6,37,2,8023
714,6,44,2,8024
714,3,10,2,8028
714,3,55,2,8029
714,6,18,2,8029
714,5,7,2,8033
714,8,89,2,8036
714,17,5,2,8038
714,5,71,2,8041
714,2,15,2,8045
714,3,2,2,8046
714,2,68,2,8048
977,24,231,3,8051
977,137,725,3,8054
977,505,252,3,8056
977,230,526,3,8058
977,64,12,3,8064
977,87,593,3,8067
977,50,15,3,8070
977,167,272,3,8071
977,119,141,3,8074
977,332,127,3,8081
977,198,636,3,8082
236,2,57,2,8084
236,1,46,2,8085
236,1,35,2,8085
236,5,10,2,8085
236,5,56,2,8090
219,2,2,1,8091
219,4,46,1,8098
219,1,8,1,8101
758,10,8,2,8101
501,5,3,1,8102
501,9,123,1,8106
16,5,29,2,8108
503,6,45,2,8109
394,184,221,3,8110
394,235,46,3,8110
394,232,110,3,8112
97,103,243,3,8112
97,1643,261,3,8114
97,275,617,3,8114
268,2,30,2,8114
268,1,138,2,8115
268,2,3,2,8117
268,3,7,2,8117
268,8,53,2,8118
835,8,63,2,8119
835,7,4,2,8120
835,2,17,2,8122
835,3,10,2,8122
835,7,49,2,8126
835,3,6,2,8128
835,4,12,2,8129
835,2,55,2,8130
835,5,76,2,8131
835,3,6,2,8133
835,1,37,2,8136
230,1,59,2,8137
230,4,25,2,8148
230,1,14,2,8151
845,2,23,2,8151
248,2,6,2,8151
248,2,17,2,8151
248,2,14,2,8151
248,6,11,2,8156
663,1,3,2,8165
962,8,6,2,8166
962,2,30,2,8167
962,7,11,2,8168
962,3,25,2,8168
962,3,50,2,8169
962,1,39,2,8169
801,3,4,2,8170
801,2,14,2,8171
801,2,10,2,8175
801,6,6,2,8175
801,3,47,2,8176
801,5,66,2,8177
801,1,3,2,8178
801,19,21,2,8178
801,4,19,2,8179
801,2,25,2,8179
444,4,59,2,8183
444,1,10,2,8183
444,2,6,2,8184
59,1,12,2,8184
59,3,26,2,8184
454,7,41,2,8184
237,324,432,3,8185
237,56,270,3,8185
237,468,156,3,8187
237,228,74,3,8188
237,52,115,3,8189
237,230,197,3,8192
237,8,424,3,8193
328,9,36,2,8194
328,2,3,2,8194
328,2,17,2,8195
328,7,30,2,8195
328,3,36,2,8196
328,4,21,2,8196
328,2,40,2,8202
328,2,120,2,8208
328,3,11,2,8213
328,4,10,2,8216
375,9,45,2,8217
375,3,3,2,8219
375,6,5,2,8221
375,7,39,2,8222
375,4,2,2,8229
375,5,42,2,8233
375,2,44,2,8235
375,2,8,2,8237
375,5,93,2,8239
375,3,29,2,8239
375,8,62,2,8246
375,3,55,2,8248
375,2,13,2,8249
375,2,5,2,8251
375,4,31,2,8252
375,3,22,2,8252
375,3,25,2,8253
610,5,4,2,8253
610,2,13,2,8254
610,1,9,2,8256
610,2,17,2,8256
610,9,72,2,8257
610,5,9,2,8259
610,4,31,2,8259
610,3,39,2,8263
610,4,28,2,8263
610,3,8,2,8267
610,1,7,2,8269
610,2,5,2,8270
610,4,39,2,8271
610,2,35,2,8272
610,3,113,2,8274
610,4,15,2,8275
610,2,5,2,8276
610,2,7,2,8276
897,2,22,2,8278
897,2,112,2,8278
897,4,11,2,8282
897,7,8,2,8282
897,2,9,2,8283
897,3,12,2,8283
897,12,3,2,8283
897,1,5,2,8284
897,5,7,2,8285
897,4,31,2,8287
897,2,12,2,8290
897,1,45,2,8296
897,6,48,2,8296
100,8,6,2,8297
723,1,25,1,8299
723,2,22,1,8303
723,3,9,1,8306
723,2,14,1,8307
723,4,5,1,8309
723,6,3,1,8309
723,1,11,1,8313
723,2,18,1,8314
723,3,24,1,8316
566,3,8,2,8326
566,1,2,2,8327
566,4,8,2,8327
566,2,86,2,8332
566,7,31,2,8332
566,3,7,2,8332
566,12,15,2,8333
566,12,13,2,8336
566,2,8,2,8343
566,4,12,2,8348
566,4,16,2,8350
741,1,3,1,8352
741,2,30,1,8355
741,9,24,1,8360
741,2,21,1,8362
741,11,6,1,8362
741,8,19,1,8364
741,4,14,1,8364
152,2,9,2,8364
679,4,36,2,8366
679,2,51,2,8368
679,5,19,2,8370
679,6,32,2,8371
679,3,35,2,8372
290,2,27,2,8372
290,11,68,2,8373
290,4,20,2,8374
290,7,50,2,8380
290,2,14,2,8381
290,3,43,2,8382
290,4,81,2,8383
290,1,10,2,8385
290,4,90,2,8385
290,3,44,2,8389
290,5,30,2,8390
73,6,13,1,8391
73,3,54,1,8391
73,4,29,1,8395
740,2,31,2,8395
740,7,5,2,8396
740,1,4,2,8397
740,6,52,2,8401
740,9,125,2,8403
740,2,8,2,8403
740,4,27,2,8407
740,2,66,2,8412
740,4,101,2,8414
740,1,88,2,8416
740,14,24,2,8418
740,3,15,2,8420
667,115,66,3,8422
667,387,472,3,8423
667,988,232,3,8427
667,302,202,3,8427
667,363,92,3,8432
667,402,167,3,8442
667,241,999,3,8444
667,109,62,3,8448
942,8,7,2,8451
942,3,43,2,8454
942,2,56,2,8459
942,4,2,2,8460
942,10,21,2,8461
942,2,10,2,8467
942,2,13,2,8470
581,1,32,2,8471
581,9,205,2,8471
581,2,22,2,8471
581,2,24,2,8474
581,7,31,2,8476
581,5,6,2,8476
581,2,107,2,8477
312,6,21,2,8478
312,1,15,2,8478
312,5,24,2,8480
312,2,16,2,8481
312,2,22,2,8481
312,5,59,2,8483
312,1,17,2,8483
312,11,18,2,8486
312,1,8,2,8488
312,1,13,2,8492
312,8,6,2,8496
312,2,2,2,8498
312,6,20,2,8502
312,5,42,2,8502
312,1,39,2,8502
519,1,25,2,8502
519,1,26,2,8502
519,5,11,2,8503
519,4,22,2,8505
519,4,11,2,8507
554,13,22,2,8507
554,5,20,2,8507
554,2,33,2,8510
554,5,29,2,8510
554,2,65,2,8512
554,1,17,2,8513
554,2,16,2,8514
554,12,9,2,8516
554,7,99,2,8516
554,4,45,2,8520
554,16,2,2,8524
554,5,5,2,8525
865,5,17,2,8525
865,2,38,2,8525
865,3,15,2,8529
108,3,23,2,8529
108,4,36,2,8531
108,5,19,2,8533
108,3,14,2,8535
108,1,13,2,8535
108,5,6,2,8535
108,5,47,2,8537
108,2,50,2,8538
108,9,31,2,8539
108,14,21,2,8539
163,6,16,1,8542
163,3,67,1,8542
163,7,9,1,8542
163,2,101,1,8547
398,2,15,2,8551
398,3,19,2,8553
821,5,6,2,8556
800,3,51,2,8558
800,2,12,2,8558
551,2,8,2,8561
551,3,43,2,8562
986,3,20,2,8562
545,12,8,2,8564
545,4,2,2,8567
545,2,21,2,8573
545,4,2,2,8573
545,2,94,2,8575
545,1,79,2,8576
652,4,35,2,8578
652,2,41,2,8580
652,5,20,2,8580
652,2,30,2,8583
652,4,52,2,8584
652,1,7,2,8585
652,2,19,2,8587
652,7,4,2,8587
867,2,29,2,8587
867,4,6,2,8591
134,16,75,3,8592
134,391,102,3,8592
109,2,12,2,8595
109,3,27,2,8597
109,6,13,2,8600
109,3,15,2,8602
584,7,16,2,8605
584,3,91,2,8606
584,16,4,2,8606
584,3,21,2,8606
584,12,14,2,8606
111,3,42,2,8606
378,3,7,2,8608
378,4,22,2,8608
378,14,5,2,8608
378,3,23,2,8612
378,3,10,2,8616
378,2,55,2,8617
378,4,50,2,8620
378,2,27,2,8621
378,2,6,2,8622
378,3,31,2,8623
378,11,21,2,8624
378,3,36,2,8624
378,10,14,2,8626
409,4,17,2,8629
409,1,21,2,8630
409,1,15,2,8630
409,4,92,2,8634
156,3,55,2,8638
43,5,14,2,8639
43,5,9,2,8640
43,5,22,2,8643
43,2,14,2,8645
43,2,106,2,8650
43,10,12,2,8654
43,2,90,2,8657
494,6,7,2,8658
494,3,18,2,8660
494,7,1,2,8660
494,3,60,2,8671
494,1,77,2,8676
494,4,9,2,8678
861,10,3,1,8680
861,3,2,1,8680
464,4,40,2,8681
464,2,64,2,8683
464,4,143,2,8685
231,3,13,2,8686
231,6,36,2,8688
231,1,20,2,8688
231,1,18,2,8693
231,4,7,2,8694
231,1,50,2,8698
231,8,13,2,8702
231,2,6,2,8704
231,1,89,2,8706
538,2,29,2,8709
538,2,35,2,8711
538,5,2,2,8711
538,1,44,2,8713
465,3,47,2,8715
465,2,11,2,8715
465,2,4,2,8717
465,2,5,2,8717
465,2,34,2,8723
465,6,28,2,8724
465,3,42,2,8724
465,6,86,2,8724
465,3,29,2,8726
465,5,14,2,8726
465,5,20,2,8736
465,2,35,2,8738
876,5,12,1,8744
876,2,10,1,8746
876,3,48,1,8746
876,4,53,1,8748
876,5,7,1,8748
876,2,38,1,8753
876,2,19,1,8756
539,3,76,2,8756
539,2,30,2,8757
174,3,41,2,8758
174,2,40,2,8761
174,8,8,2,8762
174,1,22,2,8765
174,3,26,2,8768
101,4,12,2,8771
101,4,14,2,8772
101,2,60,2,8774
504,3,43,1,8778
504,2,8,1,8778
504,1,10,1,8783
504,2,5,1,8785
504,2,19,1,8787
335,5,19,2,8788
730,4,4,2,8790
730,2,3,2,8792
730,8,7,2,8796
730,1,9,2,8797
730,1,55,2,8797
337,4,11,2,8799
337,2,12,2,8802
337,2,2,2,8803
337,3,46,2,8803
337,2,1,2,8808
337,2,33,2,8811
337,2,2,2,8811
337,6,15,2,8811
620,4,4,2,8811
620,8,29,2,8811
627,212,999,3,8819
627,402,232,3,8819
627,144,510,3,8822
838,11,6,2,8825
838,2,40,2,8828
838,5,44,2,8830
838,6,4,2,8831
838,3,50,2,8833
838,4,9,2,8834
838,3,16,2,8834
838,1,1,2,8835
838,1,5,2,8835
838,4,14,2,8835
838,9,91,2,8835
838,6,6,2,8835
838,7,84,2,8835
838,6,48,2,8837
838,2,46,2,8837
838,1,26,2,8839
838,6,14,2,8841
77,5,54,2,8849
448,5,2,2,8852
448,4,73,2,8856
448,2,54,2,8859
448,4,21,2,8860
448,2,39,2,8860
448,2,150,2,8860
448,4,33,2,8863
759,3,23,2,8867
759,5,3,2,8868
759,2,75,2,8869
759,2,72,2,8870
759,2,29,2,8872
759,2,14,2,8872
759,2,4,2,8872
759,4,13,2,8875
759,2,16,2,8877
759,2,12,2,8878
746,1,45,2,8879
746,3,12,2,8880
977,843,562,3,8883
977,118,372,3,8884
977,114,754,3,8887
977,136,62,3,8889
556,6,12,2,8890
556,2,35,2,8892
556,2,15,2,8893
556,5,67,2,8897
556,4,36,2,8900
556,2,14,2,8903
556,5,2,2,8905
556,9,15,2,8909
556,3,8,2,8912
556,9,33,2,8913
556,6,13,2,8917
556,7,20,2,8925
556,12,19,2,8926
556,4,4,2,8928
556,2,74,2,8929
556,4,51,2,8930
556,3,69,2,8930
556,1,35,2,8933
483,107,20,3,8935
483,181,256,3,8941
483,49,198,3,8942
483,42,453,3,8943
483,26,331,3,8943
478,7,19,2,8943
478,3,34,2,8945
13,4,40,2,8949
13,3,20,2,8949
528,11,6,2,8951
528,1,27,2,8954
528,6,28,2,8958
528,8,7,2,8965
528,3,20,2,8966
528,5,36,2,8968
528,1,15,2,8970
528,10,27,2,8973
247,5,19,2,8976
247,3,15,2,8980
202,1,26,2,8981
202,4,58,2,8990
202,2,11,2,8994
202,4,21,2,8996
202,3,31,2,8997
202,2,13,2,8998
202,4,15,2,9000
202,7,12,2,9003
961,1,22,2,9004
964,3,4,2,9004
964,1,14,2,9005
235,3,11,1,9005
630,3,30,2,9006
630,12,6,2,9012
630,4,9,2,9012
630,3,40,2,9014
630,2,5,2,9019
630,3,10,2,9020
630,3,27,2,9022
630,3,140,2,9027
630,7,71,2,9029
630,1,32,2,9029
630,2,69,2,9029
630,1,11,2,9030
630,6,21,2,9030
630,13,3,2,9034
525,2,47,2,9036
525,3,10,2,9039
525,4,11,2,9040
440,11,6,2,9046
440,2,60,2,9046
440,3,27,2,9046
440,6,4,2,9047
440,3,9,2,9051
440,5,8,2,9053
440,4,174,2,9056
440,2,8,2,9057
440,1,9,2,9060
440,1,14,2,9061
440,3,47,2,9061
440,1,16,2,9071
311,2,9,2,9078
311,4,10,2,9083
311,5,19,2,9084
311,13,7,2,9084
466,1,46,2,9089
466,6,104,2,9092
466,5,7,2,9094
466,2,10,2,9095
466,5,1,2,9095
466,2,20,2,9095
929,2,26,2,9097
929,6,10,2,9100
929,4,30,2,9103
929,5,217,2,9105
929,3,25,2,9107
929,12,64,2,9109
929,4,54,2,9110
929,1,19,2,9111
929,3,98,2,9116
929,3,10,2,9117
929,7,33,2,9120
380,3,25,2,9124
763,2,79,2,9127
763,2,49,2,9129
763,12,41,2,9134
958,3,63,2,9137
958,1,16,2,9140
958,1,24,2,9141
397,4,8,2,9154
397,3,15,2,9156
397,9,25,2,9157
304,2,14,2,9158
304,4,49,2,9162
304,3,27,2,9162
823,3,33,2,9162
823,2,9,2,9165
823,3,32,2,9170
738,3,8,2,9177
738,4,46,2,9181
738,2,16,2,9183
738,13,16,2,9183
738,16,92,2,9186
738,3,27,2,9192
738,2,6,2,9194
738,1,22,2,9194
738,2,97,2,9196
738,3,14,2,9197
738,5,2,2,9198
738,2,9,2,9199
738,2,22,2,9200
738,4,26,2,9202
738,3,18,2,9203
738,1,70,2,9203
201,2,74,2,9206
428,7,43,2,9211
428,4,7,2,9213
428,2,24,2,9213
428,1,25,2,9214
428,2,24,2,9215
428,7,66,2,9220
475,12,36,1,9225
475,3,3,1,9229
475,3,46,1,9231
475,5,10,1,9232
475,5,85,1,9233
475,5,21,1,9235
475,7,29,1,9236
475,9,14,1,9239
475,4,29,1,9243
475,13,65,1,9245
475,6,5,1,9251
475,8,10,1,9255
142,1,10,2,9256
142,4,9,2,9257
205,6,31,1,9258
16,5,81,2,9260
16,4,31,2,9260
16,2,2,2,9260
16,1,38,2,9263
16,7,8,2,9265
16,2,15,2,9265
16,4,33,2,9269
583,9,30,2,9270
583,7,58,2,9272
583,5,4,2,9274
583,2,8,2,9275
130,639,338,3,9281
130,280,909,3,9281
130,207,176,3,9281
130,414,204,3,9284
130,92,290,3,9285
130,183,775,3,9286
130,515,127,3,9289
130,280,60,3,9292
130,675,244,3,9292
130,1524,35,3,9299
793,1,2,2,9301
793,2,32,2,9301
932,1,9,1,9301
932,13,34,1,9303
932,2,23,1,9303
932,1,13,1,9307
932,2,69,1,9312
932,1,11,1,9312
932,4,4,1,9315
387,5,3,2,9315
387,6,18,2,9318
387,5,12,2,9321
387,1,92,2,9326
387,2,3,2,9327
387,4,17,2,9329
387,4,75,2,9329
387,4,16,2,9330
387,1,12,2,9341
387,9,8,2,9343
387,5,74,2,9343
387,6,58,2,9343
387,4,4,2,9344
387,2,12,2,9347
387,2,15,2,9348
387,4,1,2,9352
542,654,31,3,9353
542,628,527,3,9358
542,123,393,3,9361
542,212,689,3,9363
542,624,18,3,9363
542,374,231,3,9367
542,118,192,3,9371
542,460,28,3,9376
542,30,217,3,9378
542,100,76,3,9383
542,67,190,3,9384
542,10,320,3,9385
542,202,396,3,9386
542,385,136,3,9386
542,338,91,3,9386
542,293,642,3,9386
542,313,999,3,9387
542,620,134,3,9388
542,177,704,3,9389
542,530,617,3,9390
542,266,840,3,9393
542,348,186,3,9399
413,5,13,2,9400
413,2,14,2,9403
413,2,1,2,9404
360,3,6,2,9406
360,5,81,2,9408
360,2,54,2,9410
360,4,44,2,9412
527,4,87,2,9413
527,9,7,2,9413
527,2,51,2,9413
527,1,60,2,9415
527,1,13,2,9415
527,7,2,2,9415
527,3,43,2,9418
527,1,3,2,9422
527,6,7,2,9430
898,1,24,2,9431
898,1,20,2,9435
898,2,23,2,9436
898,3,30,2,9442
898,6,9,2,9442
898,2,50,2,9442
898,6,30,2,9444
898,7,88,2,9446
898,1,29,2,9446
898,3,28,2,9446
689,4,22,2,9447
689,9,49,2,9448
689,1,39,2,9449
689,1,49,2,9449
689,1,79,2,9449
604,11,109,1,9450
923,5,30,2,9452
923,7,70,2,9452
923,11,38,2,9462
923,4,4,2,9463
923,5,16,2,9464
923,2,21,2,9467
923,9,123,2,9471
923,1,13,2,9472
923,1,33,2,9474
923,4,63,2,9474
923,4,39,2,9478
923,1,11,2,9478
923,2,1,2,9480
923,2,4,2,9480
830,2,30,2,9483
830,2,16,2,9484
830,3,26,2,9486
685,3,31,2,9486
685,2,39,2,9487
685,3,8,2,9487
685,3,10,2,9488
685,1,51,2,9492
920,2,34,2,9494
615,48,674,3,9495
490,2,2,2,9496
490,1,23,2,9499
490,2,61,2,9500
249,5,26,2,9501
249,7,61,2,9507
249,2,1,2,9510
249,2,26,2,9510
308,8,27,2,9511
308,2,36,2,9513
308,2,54,2,9513
131,6,125,2,9518
131,2,4,2,9521
131,2,208,2,9525
131,9,21,2,9526
131,3,67,2,9526
131,3,8,2,9527
131,5,31,2,9528
131,1,51,2,9529
326,3,2,2,9531
326,1,13,2,9534
525,4,44,2,9535
525,6,16,2,9536
525,3,22,2,9547
525,5,14,2,9549
525,19,90,2,9549
272,4,7,2,9550
272,2,42,2,9551
272,6,15,2,9552
247,3,47,2,9554
247,6,80,2,9556
247,2,17,2,9557
247,1,18,2,9557
247,2,18,2,9558
247,1,2,2,9559
247,4,1,2,9561
247,2,5,2,9561
247,6,26,2,9562
247,1,21,2,9563
247,3,37,2,9564
247,2,3,2,9565
247,2,39,2,9566
247,1,52,2,9569
247,6,16,2,9569
247,2,80,2,9571
247,2,64,2,9572
247,2,71,2,9573
247,5,15,2,9576
247,2,17,2,9576
154,1,59,2,9576
154,4,18,2,9578
154,2,14,2,9578
154,11,60,2,9579
689,2,34,2,9581
689,1,17,2,9582
689,2,124,2,9584
124,9,22,2,9587
124,8,2,2,9589
124,7,31,2,9590
763,1,228,2,9591
763,4,23,2,9592
763,3,109,2,9593
486,225,320,3,9594
981,2,32,2,9595
232,3,10,2,9597
767,7,8,2,9600
767,7,46,2,9601
767,11,7,2,9609
767,1,64,2,9610
434,6,5,2,9612
434,4,21,2,9612
434,1,20,2,9619
434,4,49,2,9622
434,7,7,2,9624
434,1,22,2,9627
809,1,18,2,9628
809,5,34,2,9638
809,2,6,2,9639
809,5,58,2,9640
809,1,2,2,9642
809,5,9,2,9645
809,2,39,2,9652
172,3,90,2,9653
923,1,4,2,9657
798,2,54,2,9659
798,1,45,2,9661
798,3,71,2,9661
798,7,10,2,9663
798,2,5,2,9663
798,3,42,2,9663
605,5,8,2,9664
605,1,38,2,9665
605,2,9,2,9665
605,3,18,2,9667
605,4,31,2,9667
944,2,54,2,9668
944,10,36,2,9671
944,1,69,2,9672
944,8,74,2,9672
679,2,53,2,9673
679,4,11,2,9676
679,1,5,2,9678
679,5,21,2,9679
679,10,8,2,9680
679,1,47,2,9682
679,2,77,2,9684
679,1,8,2,9687
679,2,33,2,9689
42,1,15,2,9690
42,3,4,2,9693
42,3,20,2,9693
42,3,9,2,9693
42,5,33,2,9695
42,8,29,2,9696
42,4,58,2,9699
42,1,10,2,9699
42,2,22,2,9702
42,1,5,2,9702
42,8,11,2,9702
42,4,27,2,9703
42,1,27,2,9703
42,7,11,2,9708
681,113,142,3,9715
681,40,153,3,9716
681,349,516,3,9717
681,571,355,3,9717
681,400,311,3,9720
681,593,355,3,9727
681,708,31,3,9729
681,104,314,3,9729
681,329,134,3,9731
681,273,326,3,9731
681,328,94,3,9737
681,455,561,3,9740
681,13,309,3,9741
532,2,12,2,9743
532,2,7,2,9743
532,8,30,2,9743
532,2,13,2,9745
532,4,40,2,9745
532,2,49,2,9752
532,2,5,2,9755
532,7,4,2,9759
532,15,40,2,9759
532,2,34,2,9764
532,4,19,2,9768
532,10,8,2,9769
532,1,34,2,9769
532,9,7,2,9769
532,2,15,2,9773
532,5,26,2,9778
651,2,24,2,9782
942,4,5,2,9787
942,6,4,2,9790
942,2,6,2,9802
942,12,20,2,9803
942,5,14,2,9805
942,5,86,2,9805
181,3,46,2,9806
181,8,30,2,9810
181,2,18,2,9811
181,2,88,2,9812
760,1,1,2,9813
760,2,30,2,9815
760,1,3,2,9816
760,1,15,2,9816
760,2,28,2,9820
760,6,26,2,9820
175,3,76,2,9821
175,6,24,2,9823
175,1,176,2,9825
730,1,68,2,9828
105,4,3,2,9832
105,4,14,2,9833
105,2,3,2,9834
105,2,23,2,9835
105,3,10,2,9836
105,4,51,2,9839
105,3,65,2,9840
