jobid,total_wait,priority
6101,3,1
6102,4,1
6103,2,2
6104,2,2
6105,4,2
6106,10,2
6107,1,2
6108,2,2
6109,3,2
6110,12,2
6111,20,2
6112,82,2
6113,26,2
6114,8,2
6115,3,2
6116,1,2
6117,20,2
6118,1,2
6119,3,2
6120,5,2
6121,1,2
6122,3,2
6123,5,2
6124,1,2
6125,43,2
6126,6,2
6127,23,2
6128,8,2
6129,8,2
6130,7,2
6131,3,2
6132,5,2
6133,43,2
6134,2,2
6135,8,2
6136,81,2
6137,2,2
6138,2,2
6139,5,1
6140,2,1
6141,2,1
6142,3,1
6143,15,1
6144,5,1
6145,47,1
6146,4,1
6147,1,1
6148,12,1
6149,6,1
6150,15,1
6151,2,1
6152,13,1
6153,5,2
6154,12484,3
6155,17960,3
6156,356,3
6157,14440,3
6158,12,2
6159,3,2
6160,6,2
6161,18332,3
6162,125,3
6163,34283,3
6164,25187,3
6165,1116,3
6166,336,3
6167,18,2
6168,11,2
6169,32,2
6170,13,2
6171,34,2
6172,9,2
6173,178,2
6174,4,2
6175,180,2
6176,136,2
6177,24,2
6178,6,2
6179,124,2
6180,15575,3
6181,37397,3
6182,392,3
6183,11095,3
6184,11603,3
6185,126,3
6186,423,3
6187,479,3
6188,215,3
6189,4,2
6190,84,2
6191,97,2
6192,31,2
6193,4,2
6194,8,2
6195,23,2
6196,116,2
6197,1,2
6198,3,2
6199,3,2
6200,8,2
6201,3,2
6202,123,2
6203,119,2
6204,110,2
6205,38,2
6206,78,2
6207,16,2
6208,1,2
6209,4,2
6210,7,2
6211,71,2
6212,5,2
6213,51,2
6214,87,2
6215,7,2
6216,2,2
6217,7,2
6218,6,2
6219,17,2
6220,42,2
6221,10,2
6222,50,2
6223,5,2
6224,20,2
6225,21,2
6226,1,2
6227,4,2
6228,2,2
6229,5,1
6230,5,1
6231,4,1
6232,35,1
6233,5,1
6234,19470,3
6235,15,2
6236,3,2
6237,6,2
6238,7,2
6239,9,2
6240,2,2
6241,6,2
6242,42,2
6243,5,2
6244,9,2
6245,7,2
6246,12,1
6247,6,2
6248,5,2
6249,1,2
6250,15,3
6251,3,2
6252,5,2
6253,2,2
6254,16,2
6255,7,2
6256,8,2
6257,10,2
6258,4,2
6259,1,2
6260,5,2
6261,2,2
6262,3,2
6263,14,2
6264,3,2
6265,3,2
6266,4,2
6267,2,2
6268,6,2
6269,8,2
6270,1,2
6271,10,2
6272,4,2
6273,15,2
6274,4,2
6275,7,2
6276,22,2
6277,5,2
6278,25,2
6279,13,2
6280,7,2
6281,4,2
6282,25,2
6283,1,2
6284,6,2
6285,3,2
6286,100,2
6287,143,2
6288,149,2
6289,6,2
6290,3,2
6291,10,2
6292,229,2
6293,94,2
6294,131,2
6295,159,2
6296,20,2
6297,5,2
6298,54,2
6299,90,2
6300,3,2
6301,6,2
6302,1,2
6303,179,2
6304,138,2
6305,44,2
6306,2,2
6307,88,2
6308,57,2
6309,8,2
6310,1,2
6311,76,2
6312,103,2
6313,52,2
6314,7,2
6315,33,2
6316,3,2
6317,23,2
6318,49,2
6319,3,2
6320,13,2
6321,29,2
6322,5,2
6323,8,2
6324,45,2
6325,41,2
6326,63,2
6327,5,2
6328,23,2
6329,5,2
6330,8,2
6331,5,2
6332,8,2
6333,2,2
6334,2,2
6335,5,2
6336,3,2
6337,29,2
6338,92,2
6339,2,2
6340,99,2
6341,130,2
6342,55,2
6343,2,2
6344,3,2
6345,4,2
6346,36,2
6347,69,2
6348,2,2
6349,3,2
6350,2,2
6351,6,2
6352,74,2
6353,6,2
6354,5,2
6355,2,2
6356,10,2
6357,2,2
6358,5,2
6359,11,2
6360,60,2
6361,14,2
6362,43,2
6363,2,2
6364,3,2
6365,4,2
6366,3,2
6367,4,2
6368,36575,3
6369,32139,3
6370,32404,3
6371,371,3
6372,389,3
6373,14,3
6374,1080,3
6375,20681,3
6376,1,1
6377,5,1
6378,4,1
6379,6,1
6380,11,1
6381,8,1
6382,60,1
6383,3,1
6384,5,1
6385,2,1
6386,17040,3
6387,101,3
6388,172,3
6389,9520,3
6390,223,3
6391,4,2
6392,31,2
6393,2,2
6394,7,2
6395,13,2
6396,4,2
6397,2,2
6398,14,2
6399,2,2
6400,8,2
6401,3,2
6402,4,2
6403,8,2
6404,9,2
6405,5,2
6406,8,2
6407,6,2
6408,12,2
6409,3,2
6410,1,2
6411,2,2
6412,1,2
6413,6,2
6414,4,2
6415,20,2
6416,12,2
6417,9,2
6418,4,2
6419,3,2
6420,5,2
6421,11,2
6422,19,2
6423,10985,3
6424,4,2
6425,2,2
6426,4,2
6427,1,1
6428,6,1
6429,14,1
6430,15,1
6431,5,1
6432,3,1
6433,5,1
6434,24,1
6435,1,1
6436,8,1
6437,16,1
6438,6,1
6439,1,1
6440,1,1
6441,7,2
6442,14,2
6443,5,2
6444,7,2
6445,2,2
6446,4,2
6447,4,2
6448,9,2
6449,3,2
6450,3,2
6451,4,2
6452,8,2
6453,49,2
6454,5,2
6455,5,2
6456,3,2
6457,68,2
6458,5,2
6459,60,2
6460,69,2
6461,3,2
6462,142,2
6463,55,2
6464,2,2
6465,66,2
6466,3,2
6467,6,1
6468,9,1
6469,9,1
6470,11,1
6471,3,2
6472,34,2
6473,1,2
6474,60,2
6475,1,2
6476,1,2
6477,48,2
6478,5,2
6479,5,2
6480,6,2
6481,26,2
6482,3,2
6483,4,2
6484,3,2
6485,496,3
6486,404,3
6487,448,3
6488,16215,3
6489,35640,3
6490,167,3
6491,194,3
6492,383,3
6493,8,2
6494,2,2
6495,10,2
6496,2,2
6497,5,2
6498,20,2
6499,4,2
6500,10,2
6501,21,2
6502,3,2
6503,2,2
6504,5,2
6505,50,2
6506,1,2
6507,3,2
6508,12,2
6509,2,2
6510,5,2
6511,24,2
6512,25,2
6513,3,2
6514,3,2
6515,15,2
6516,8,2
6517,4,2
6518,6,2
6519,7,2
6520,3,2
6521,5,2
6522,10,2
6523,2,2
6524,13,2
6525,35,2
6526,10,2
6527,10,2
6528,8,2
6529,5,2
6530,11,2
6531,16,2
6532,19,2
6533,2,2
6534,1,2
6535,8,2
6536,3,2
6537,5,2
6538,7,2
6539,2,2
6540,5,2
6541,1,2
6542,3,2
6543,9,1
6544,10,1
6545,72,1
6546,38,1
6547,3,1
6548,43,2
6549,37,2
6550,16,2
6551,9,2
6552,5,2
6553,2,2
6554,49,2
6555,37,2
6556,36,2
6557,6,2
6558,8,2
6559,37,2
6560,10,2
6561,65,2
6562,39,2
6563,3,2
6564,28,2
6565,2,2
6566,2,2
6567,18,2
6568,50,2
6569,45,2
6570,3,2
6571,7,2
6572,33,2
6573,14,1
6574,32,2
6575,12,2
6576,1,2
6577,5,2
6578,8,2
6579,4,2
6580,8,2
6581,11,2
6582,5,2
6583,2,2
6584,4,2
6585,2,2
6586,8,2
6587,3,2
6588,3,2
6589,273,2
6590,24,2
6591,245,2
6592,203,2
6593,3,2
6594,2,2
6595,86,2
6596,4,2
6597,2,1
6598,253,1
6599,10,1
6600,2,1
6601,4,1
6602,171,1
6603,16,1
6604,292,1
6605,7,1
6606,42,1
6607,270,1
6608,1,2
6609,194,2
6610,208,2
6611,250,2
6612,12,2
6613,15,2
6614,2,2
6615,1,2
6616,178,2
6617,2,2
6618,3,2
6619,11,2
6620,1,1
6621,3,1
6622,117,1
6623,1,1
6624,256,1
6625,243,1
6626,3,2
6627,11,2
6628,7,1
6629,117,1
6630,17,1
6631,129,1
6632,2,1
6633,179,1
6634,5,1
6635,140,1
6636,183,1
6637,19,1
6638,163,1
6639,5,1
6640,225,1
6641,7,1
6642,3,1
6643,136,1
6644,112,2
6645,180,2
6646,137,2
6647,69,2
6648,2,2
6649,3,2
6650,11,2
6651,4,2
6652,4,2
6653,5,2
6654,10,2
6655,26,2
6656,10,2
6657,3,2
6658,17,2
6659,70,2
6660,72,2
6661,3,2
6662,2,2
6663,39,2
6664,85,2
6665,12,2
6666,2,2
6667,61,2
6668,3,2
6669,58,2
6670,1,2
6671,126,2
6672,12,2
6673,3,2
6674,24,2
6675,5,2
6676,12,2
6677,122,2
6678,3,2
6679,72,2
6680,5,2
6681,5,2
6682,2,2
6683,64,2
6684,39,2
6685,72,2
6686,2,2
6687,4,2
6688,2,2
6689,1,2
6690,7,2
6691,4,2
6692,1,2
6693,3,2
6694,99,2
6695,2,2
6696,2,2
6697,2,2
6698,3,2
6699,1,2
6700,54,2
6701,22,1
6702,66,1
6703,61,1
6704,2,1
6705,106,2
6706,33,2
6707,35,2
6708,2,2
6709,4,2
6710,114,2
6711,1,2
6712,83,2
6713,4,2
6714,5,2
6715,6,2
6716,3,2
6717,5,2
6718,4,2
6719,142,3
6720,15485,3
6721,150,3
6722,251,3
6723,99,3
6724,17377,3
6725,2,1
6726,6,1
6727,64,1
6728,1,1
6729,2,1
6730,7,1
6731,3,1
6732,5,1
6733,38,1
6734,3,1
6735,4,1
6736,8,1
6737,4,1
6738,7,1
6739,15,1
6740,7,1
6741,1,1
6742,8,1
6743,1,1
6744,4,2
6745,1,2
6746,4,2
6747,3,2
6748,3,2
6749,3,2
6750,4,2
6751,6,2
6752,1,2
6753,4,2
6754,4,2
6755,1,2
6756,3,2
6757,13,2
6758,6,2
6759,4,2
6760,5,2
6761,2,2
6762,2,2
6763,6,2
6764,17,2
6765,6,2
6766,10,2
6767,5,2
6768,11,2
6769,9,2
6770,2,2
6771,10,2
6772,20,1
6773,2,1
6774,9,1
6775,14,1
6776,3,1
6777,6,1
6778,9,1
6779,6,1
6780,8128,3
6781,60,3
6782,3211,3
6783,354,3
6784,99,2
6785,12,2
6786,117,2
6787,16,2
6788,71,2
6789,101,2
6790,143,2
6791,5,2
6792,2,2
6793,158,2
6794,166,2
6795,86,2
6796,9,2
6797,113,2
6798,227,2
6799,5,2
6800,63,2
6801,29,1
6802,7,1
6803,106,2
6804,251,2
6805,21,2
6806,2,2
6807,13,2
6808,4,2
6809,6,2
6810,3,2
6811,110,2
6812,138,2
6813,3,2
6814,10,2
6815,32,2
6816,2,2
6817,7,2
6818,48,2
6819,1,2
6820,5,2
6821,3,2
6822,7,2
6823,6,2
6824,9,2
6825,3,2
6826,3,2
6827,211,2
6828,3,2
6829,95,2
6830,7,2
6831,84,2
6832,4,2
6833,4,2
6834,4,2
6835,125,2
6836,5,2
6837,11,2
6838,58,2
6839,55,1
6840,2,2
6841,7,2
6842,163,2
6843,2,2
6844,5,2
6845,16,2
6846,2,2
6847,5,2
6848,4,2
6849,34,2
6850,3,2
6851,145,2
6852,9,2
6853,15,2
6854,3,2
6855,8,2
6856,3,2
6857,5,2
6858,3,2
6859,3,1
6860,4,1
6861,5,2
6862,17,2
6863,2,2
6864,18,2
6865,19,2
6866,1,2
6867,4,2
6868,30,2
6869,11,2
6870,4,2
6871,11,2
6872,6,2
6873,3,2
6874,2,2
6875,29,2
6876,2,2
6877,16,2
6878,4,2
6879,5,2
6880,3,2
6881,4,2
6882,2,1
6883,2,1
6884,3,1
6885,4,2
6886,6,2
6887,7,2
6888,6,2
6889,24,2
6890,17,2
6891,8,2
6892,16,2
6893,8,2
6894,10,2
6895,2,2
6896,1,2
6897,2,2
6898,4,2
6899,2,2
6900,13,2
6901,4,2
6902,12,2
6903,2,2
6904,2,2
6905,18,2
6906,4,2
6907,14,2
6908,2,2
6909,13,2
6910,3,2
6911,3,2
6912,9,2
6913,2,2
6914,3,2
6915,3,2
6916,2,2
6917,2,2
6918,2,2
6919,3,2
6920,10,2
6921,4,1
6922,3,1
6923,6,1
6924,3,1
6925,4,1
6926,39,1
6927,6,1
6928,6,2
6929,1,2
6930,6,2
6931,5,2
6932,10,2
6933,5,2
6934,1,2
6935,4,2
6936,7,2
6937,60,2
6938,3,2
6939,10,2
6940,1,2
6941,3,2
6942,2,2
6943,1,2
6944,2,2
6945,6,2
6946,3,2
6947,19,2
6948,3,2
6949,2,2
6950,34,2
6951,13,2
6952,4,2
6953,2,2
6954,21,2
6955,3,2
6956,3,2
6957,14,2
6958,1,2
6959,11,2
6960,1,2
6961,16,2
6962,31,2
6963,4,2
6964,2,2
6965,37056,3
6966,66,3
6967,5,2
6968,2,2
6969,1,2
6970,6,2
6971,1,2
6972,2,2
6973,5,2
6974,6,2
6975,2,2
6976,17,2
6977,3,2
6978,3,1
6979,4,2
6980,12,2
6981,2,2
6982,5,2
6983,5,2
6984,229,3
6985,18548,3
6986,9907,3
6987,81,3
6988,2843,3
6989,8783,3
6990,266,3
6991,333,3
6992,28341,3
6993,234,3
6994,214,3
6995,88,2
6996,17,2
6997,20,2
6998,103,2
6999,104,2
7000,8,2
7001,65,2
7002,2,2
7003,157,2
7004,146,2
7005,9,2
7006,2,2
7007,34,2
7008,9,2
7009,158,2
7010,85,2
7011,3,2
7012,93,2
7013,23,2
7014,3,2
7015,8,2
7016,2,2
7017,3,2
7018,28,2
7019,7,2
7020,4,2
7021,5,2
7022,8,2
7023,56,2
7024,61,2
7025,3,2
7026,2,2
7027,3,2
7028,133,2
7029,5,2
7030,7,2
7031,143,2
7032,6,2
7033,2,2
7034,7,2
7035,5,2
7036,2,2
7037,11,2
7038,79,2
7039,5,2
7040,2,2
7041,25996,3
7042,4,2
7043,7,2
7044,24,2
7045,77,2
7046,62,2
7047,104,2
7048,16,2
7049,23,2
7050,1,2
7051,5,2
7052,30,2
7053,3,2
7054,3,2
7055,6,2
7056,13,2
7057,1,2
7058,25,2
7059,2,2
7060,5,2
7061,67,2
7062,10,2
7063,31,2
7064,21,2
7065,6,2
7066,2,2
7067,6,2
7068,47,2
7069,4,2
7070,6,2
7071,3,2
7072,5,2
7073,20,2
7074,9,2
7075,12,2
7076,6,2
7077,4,2
7078,1,2
7079,3,2
7080,3,2
7081,6,2
7082,2,2
7083,1,2
7084,8,2
7085,1,2
7086,8,2
7087,5,2
7088,4,2
7089,6,2
7090,12,2
7091,6,2
7092,4,2
7093,4,2
7094,5,2
7095,6,2
7096,2,1
7097,18,1
7098,3,1
7099,5,1
7100,10,1
7101,10299,3
7102,20,3
7103,4,1
7104,9,1
7105,1,1
7106,3,1
7107,13,1
7108,12,1
7109,18,2
7110,2,2
7111,19,2
7112,3,2
7113,1,2
7114,1,2
7115,214,3
7116,35,3
7117,99,3
7118,33,2
7119,41,2
7120,36,2
7121,40,2
7122,65,2
7123,56,2
7124,61,2
7125,105,2
7126,31,2
7127,895,3
7128,286,3
7129,9,2
7130,5,2
7131,112,2
7132,120,2
7133,2,2
7134,48,2
7135,15350,3
7136,183,3
7137,292,3
7138,27692,3
7139,138,3
7140,34,2
7141,55,2
7142,1,2
7143,3,2
7144,14,2
7145,4,2
7146,1,2
7147,3,2
7148,71,2
7149,2,2
7150,17,2
7151,10077,3
7152,2485,3
7153,442,3
7154,38,2
7155,5,2
7156,29,2
7157,21,2
7158,5,2
7159,3,2
7160,5,2
7161,4,2
7162,6,2
7163,32,2
7164,6,2
7165,4,2
7166,4,2
7167,4,2
7168,2,2
7169,5,2
7170,33,2
7171,8,2
7172,4,1
7173,3,1
7174,19,2
7175,48,2
7176,4,2
7177,5,2
7178,6,2
7179,4,2
7180,6,2
7181,5,2
7182,3,2
7183,3,2
7184,4,2
7185,40,2
7186,4,2
7187,5,2
7188,9,2
7189,1,2
7190,11,2
7191,16,2
7192,6,2
7193,7,2
7194,12,2
7195,6,2
7196,305,3
7197,68,3
7198,17076,3
7199,8612,3
7200,17,2
7201,2,2
7202,4,2
7203,12,2
7204,6,2
7205,1,2
7206,5,2
7207,43,2
7208,20,2
7209,54,2
7210,20,2
7211,49,2
7212,28,2
7213,12,2
7214,27,2
7215,1,2
7216,37,2
7217,6,2
7218,2,2
7219,11,2
7220,14,2
7221,14,2
7222,2,2
7223,44,2
7224,39,2
7225,246,2
7226,79,2
7227,261,2
7228,53,2
7229,28,2
7230,49,2
7231,147,2
7232,209,2
7233,43,2
7234,292,2
7235,119,2
7236,51,2
7237,29,2
7238,41,2
7239,13,2
7240,3,2
7241,103,2
7242,104,2
7243,152,2
7244,31,2
7245,3,2
7246,6,2
7247,292,2
7248,1,2
7249,268,2
7250,3,2
7251,15,2
7252,34,2
7253,28,2
7254,13,2
7255,94,1
7256,3,1
7257,125,1
7258,14,1
7259,23522,3
7260,17,3
7261,2178,3
7262,366,3
7263,27945,3
7264,38567,3
7265,17446,3
7266,3,2
7267,4,2
7268,6,2
7269,1,2
7270,236,2
7271,18,2
7272,3,2
7273,4,2
7274,1,2
7275,1,2
7276,7,2
7277,5,2
7278,6,2
7279,2,2
7280,1,2
7281,4,2
7282,6,2
7283,2,2
7284,20,2
7285,3,2
7286,7,2
7287,153,2
7288,8,2
7289,2,2
7290,27,2
7291,4,2
7292,4,2
7293,5,2
7294,27,2
7295,123,2
7296,179,2
7297,112,2
7298,3,2
7299,166,2
7300,4,2
7301,192,2
7302,34,2
7303,4,2
7304,144,2
7305,3,2
7306,4,2
7307,7,2
7308,2,2
7309,2,2
7310,7,2
7311,125,2
7312,4,2
7313,3,2
7314,2,2
7315,6,2
7316,1,2
7317,133,2
7318,2,2
7319,2,2
7320,79,2
7321,6,2
7322,15,2
7323,10,2
7324,3,2
7325,4,2
7326,54,2
7327,3,2
7328,5,2
7329,9,2
7330,18,2
7331,6,2
7332,1,2
7333,3,2
7334,4,2
7335,16,2
7336,10,2
7337,3,2
7338,7,2
7339,2,2
7340,1,2
7341,2,2
7342,18,2
7343,81,2
7344,7,2
7345,21,2
7346,74,2
7347,3,2
7348,3,2
7349,92,2
7350,100,2
7351,3,2
7352,1,2
7353,7,2
7354,2,2
7355,4,2
7356,14,2
7357,37,2
7358,62,2
7359,3,2
7360,5,2
7361,7,2
7362,3,2
7363,1,2
7364,2,2
7365,2,2
7366,6,2
7367,12,2
7368,2,2
7369,3,2
7370,4,2
7371,4,2
7372,2,2
7373,1,2
7374,11,2
7375,2,2
7376,5,2
7377,4,2
7378,8,2
7379,24,2
7380,2,2
7381,2,2
7382,5,2
7383,3,2
7384,1,2
7385,3,2
7386,5,2
7387,3,2
7388,5,2
7389,2,2
7390,4,2
7391,6,2
7392,6,2
7393,2,2
7394,6,2
7395,1,2
7396,2,2
7397,10,2
7398,4,2
7399,1024,3
7400,80,3
7401,661,3
7402,297,3
7403,294,3
7404,58,3
7405,524,3
7406,304,3
7407,6761,3
7408,121,2
7409,41,2
7410,106,2
7411,42,2
7412,92,2
7413,20,2
7414,71,2
7415,22,2
7416,34,2
7417,77,2
7418,85,2
7419,59,2
7420,75,2
7421,52,2
7422,16,2
7423,5,2
7424,26,2
7425,2,2
7426,18,2
7427,81,2
7428,9,2
7429,2,1
7430,4,1
7431,37,1
7432,41,1
7433,4,1
7434,4,1
7435,36,1
7436,1,1
7437,22,1
7438,5,1
7439,6,2
7440,2,2
7441,60,2
7442,7,2
7443,3,2
7444,6,2
7445,4,2
7446,2,2
7447,1,2
7448,3,2
7449,46,1
7450,2,1
7451,3,1
7452,1,2
7453,2,2
7454,3,2
7455,6,2
7456,2,2
7457,2,2
7458,41,2
7459,9,2
7460,12,2
7461,24,2
7462,10,2
7463,45,2
7464,23,2
7465,13,2
7466,28,2
7467,21,2
7468,10,2
7469,3,2
7470,1,2
7471,4,2
7472,2,2
7473,2,2
7474,18,2
7475,4,1
7476,30,1
7477,10,1
7478,1,1
7479,4,1
7480,19,1
7481,3,1
7482,1,1
7483,6,1
7484,14,1
7485,13,1
7486,4,1
7487,1,2
7488,2,2
7489,4,2
7490,2,2
7491,6,2
7492,11,2
7493,4,2
7494,2,2
7495,3,2
7496,2,2
7497,4,2
7498,330,3
7499,9964,3
7500,701,3
7501,23732,3
7502,9135,3
7503,96,2
7504,88,2
7505,89,2
7506,327,3
7507,141,3
7508,467,3
7509,68,2
7510,74,2
7511,55,2
7512,59,2
7513,49,2
7514,36,2
7515,32,2
7516,61,2
7517,32,2
7518,29,2
7519,16,2
7520,19,2
7521,8,2
7522,11,2
7523,16,2
7524,5,2
7525,21,2
7526,1,2
7527,1,2
7528,13,2
7529,2,2
7530,17,2
7531,437,3
7532,120,3
7533,655,3
7534,6858,3
7535,13,3
7536,73,3
7537,85,3
7538,108,3
7539,1285,3
7540,7,2
7541,22,2
7542,5,2
7543,5,2
7544,5,2
7545,5,2
7546,5,2
7547,13,2
7548,22,2
7549,13,2
7550,66,2
7551,3,2
7552,23,2
7553,2,2
7554,4,2
7555,31,2
7556,4,2
7557,2,1
7558,8,1
7559,13,1
7560,4,2
7561,1,2
7562,38,2
7563,26,2
7564,2,2
7565,32,2
7566,5,2
7567,5,2
7568,11,2
7569,17,2
7570,4,2
7571,12,2
7572,2,2
7573,5,2
7574,2,2
7575,4,2
7576,9,2
7577,9,2
7578,5,2
7579,3,2
7580,7,2
7581,8,2
7582,2,2
7583,6,2
7584,2,2
7585,20,2
7586,4,2
7587,285,3
7588,186,3
7589,31,3
7590,7155,3
7591,12522,3
7592,32807,3
7593,21,3
7594,33,3
7595,6,2
7596,1,2
7597,10,2
7598,21,2
7599,12,2
7600,3,2
7601,2,2
7602,12,2
7603,2,2
7604,5,2
7605,3,2
7606,3,2
7607,7,2
7608,7,2
7609,5,2
7610,15,2
7611,2,2
7612,1,2
7613,7,2
7614,7,2
7615,13,2
7616,5,2
7617,6,2
7618,8,2
7619,4,2
7620,10,2
7621,14,2
7622,5,2
7623,2,2
7624,3,2
7625,6,2
7626,4,2
7627,4,2
7628,9,2
7629,14,2
7630,8,2
7631,6,2
7632,15,2
7633,24,2
7634,10,2
7635,5,2
7636,6,2
7637,5,1
7638,1,1
7639,8,1
7640,31,1
7641,7,1
7642,9,1
7643,17,1
7644,14,1
7645,8,1
7646,2,1
7647,6,1
7648,5,1
7649,8,2
7650,16,2
7651,3,2
7652,4,2
7653,4,2
7654,78,3
7655,24209,3
7656,84,3
7657,19303,3
7658,2,2
7659,2,2
7660,106,2
7661,50,2
7662,90,2
7663,52,2
7664,60,2
7665,63,2
7666,66,2
7667,82,2
7668,71,2
7669,71,2
7670,44,2
7671,76,2
7672,91,2
7673,24,2
7674,36,2
7675,48,2
7676,69,2
7677,93,2
7678,34,2
7679,12,2
7680,12,2
7681,43,2
7682,43,2
7683,28,2
7684,95,2
7685,73,2
7686,62,2
7687,50,2
7688,28,2
7689,47,2
7690,80,2
7691,68,2
7692,45,2
7693,2,2
7694,1,2
7695,2,2
7696,8,2
7697,43,2
7698,2,2
7699,47,2
7700,9,2
7701,61,2
7702,2,2
7703,27,2
7704,1,2
7705,41,2
7706,2,2
7707,21,2
7708,31,2
7709,2,2
7710,7,2
7711,4,2
7712,5,2
7713,2,2
7714,4,2
7715,2,2
7716,3,2
7717,41,2
7718,2,2
7719,3,2
7720,2,2
7721,1,2
7722,5,2
7723,2,2
7724,1,2
7725,5,2
7726,11,2
7727,5,2
7728,3,2
7729,1,2
7730,4,2
7731,6,2
7732,125,3
7733,73,3
7734,8567,3
7735,591,3
7736,323,3
7737,14,3
7738,633,3
7739,672,3
7740,9107,3
7741,36,3
7742,373,3
7743,1076,3
7744,17234,3
7745,6,2
7746,33,2
7747,161,2
7748,27,2
7749,199,2
7750,72,2
7751,45,2
7752,24,2
7753,158,2
7754,219,2
7755,59,2
7756,9,2
7757,157,2
7758,79,2
7759,115,2
7760,128,2
7761,4,2
7762,4,2
7763,32,2
7764,148,2
7765,30,2
7766,14,2
7767,122,2
7768,7,2
7769,29,2
7770,200,2
7771,175,2
7772,111,2
7773,31,2
7774,30,2
7775,118,2
7776,4,2
7777,6,2
7778,9,2
7779,147,1
7780,86,1
7781,3,1
7782,36,1
7783,56,1
7784,2,1
7785,73,1
7786,62,1
7787,1,1
7788,5,1
7789,59,2
7790,180,2
7791,52,2
7792,51,2
7793,102,2
7794,93,2
7795,134,2
7796,4,2
7797,4,2
7798,111,2
7799,4,2
7800,133,2
7801,3,2
7802,131,2
7803,78,2
7804,3,2
7805,8,2
7806,7,2
7807,1,2
7808,135,2
7809,73,1
7810,4,2
7811,2,2
7812,5,2
7813,4,2
7814,4,2
7815,88,2
7816,5,2
7817,3,2
7818,1,2
7819,30,2
7820,135,2
7821,1,2
7822,3,2
7823,18,2
7824,3,2
7825,7,1
7826,3,1
7827,104,1
7828,5,1
7829,9,1
7830,3,1
7831,134,1
7832,3,2
7833,2,2
7834,5,2
7835,8,2
7836,4,2
7837,68,2
7838,3,2
7839,112,2
7840,4,2
7841,6,2
7842,1,2
7843,80,2
7844,2,2
7845,1,2
7846,2,2
7847,6,2
7848,5,2
7849,84,2
7850,4,2
7851,2,2
7852,5,2
7853,6,2
7854,6,2
7855,2,2
7856,3,2
7857,26,2
7858,3,2
7859,5,2
7860,14,2
7861,7,2
7862,4,2
7863,337,3
7864,3,1
7865,4,1
7866,14,1
7867,4,1
7868,1,1
7869,7,1
7870,8,1
7871,10,1
7872,3,1
7873,5,2
7874,1,2
7875,1,2
7876,610,3
7877,124,3
7878,14497,3
7879,11894,3
7880,6357,3
7881,145,3
7882,11,2
7883,13,2
7884,2,2
7885,6,2
7886,11,2
7887,3,2
7888,2,2
7889,4,2
7890,3,2
7891,5,2
7892,10,2
7893,3,2
7894,3,2
7895,4,2
7896,6,2
7897,3,2
7898,5,2
7899,3,2
7900,1,2
7901,3,2
7902,8,2
7903,2,2
7904,5,2
7905,7,2
7906,112,2
7907,2,2
7908,6,2
7909,10,2
7910,3,2
7911,10,2
7912,52,2
7913,5,2
7914,1,2
7915,6,2
7916,1,2
7917,7,2
7918,69,2
7919,8,2
7920,109,2
7921,5,2
7922,2,2
7923,3,2
7924,57,2
7925,15,2
7926,18,2
7927,25,2
7928,1,2
7929,26,2
7930,9,2
7931,2,2
7932,3,2
7933,13,2
7934,1,2
7935,71,2
7936,73,2
7937,110,2
7938,3,2
7939,20,2
7940,46,2
7941,2,2
7942,62,2
7943,20,2
7944,2,2
7945,3,2
7946,3,2
7947,33,2
7948,3,2
7949,33,2
7950,4,2
7951,4,2
7952,35,2
7953,6,2
7954,13,2
7955,4,2
7956,2,2
7957,10,2
7958,9,2
7959,5,2
7960,3,2
7961,3,2
7962,11,2
7963,3,2
7964,1,2
7965,4,2
7966,8,2
7967,2,2
7968,5,2
7969,1,1
7970,35,1
7971,46,1
7972,6,1
7973,18,1
7974,2,1
7975,2,1
7976,1,1
7977,7,1
7978,2,1
7979,3,1
7980,6,2
7981,18,2
7982,6,2
7983,11,2
7984,3,2
7985,8,2
7986,2,2
7987,2,2
7988,3,2
7989,5,2
7990,1,2
7991,2,2
7992,8,2
7993,4,2
7994,4,2
7995,2,2
7996,1,2
7997,8,2
7998,4,2
7999,6,2
8000,4,2
8001,7,2
8002,3,2
8003,6,2
8004,11,2
8005,5,2
8006,8,2
8007,5,2
8008,2,2
8009,2,2
8010,22,2
8011,2,2
8012,8,2
8013,6,2
8014,7,1
8015,4,1
8016,85,2
8017,5,1
8018,5,1
8019,42,1
8020,15,1
8021,6,1
8022,48,1
8023,8,1
8024,2,2
8025,5,2
8026,2,2
8027,20,2
8028,68,2
8029,1,2
8030,3,2
8031,1,2
8032,5,2
8033,30,2
8034,2,2
8035,3,2
8036,2,2
8037,4,2
8038,94,2
8039,5,2
8040,8,2
8041,2,2
8042,7,2
8043,81,2
8044,2,2
8045,4,2
8046,10,2
8047,7,2
8048,44,2
8049,15,2
8050,4,2
8051,4,2
8052,1,2
8053,34,2
8054,13,2
8055,1,2
8056,3,2
8057,3,2
8058,3,2
8059,5,2
8060,3,2
8061,3,2
8062,17,2
8063,3,2
8064,2,2
8065,11,2
8066,4,2
8067,2,2
8068,4,2
8069,8,2
8070,7,2
8071,6,2
8072,14,2
8073,4,2
8074,26,2
8075,9,2
8076,2,2
8077,1,2
8078,20,2
8079,12,2
8080,35,2
8081,46,2
8082,1,2
8083,3,2
8084,3,2
8085,22,2
8086,11,2
8087,3,2
8088,4,2
8089,5,2
